location_id,report_id
NORTH CAROLINA,NORTH CAROLINA|2023|38
SOUTH CAROLINA,SOUTH CAROLINA|2023|38
VIRGINIA,VIRGINIA|2023|38
WEST VIRGINIA,WEST VIRGINIA|2023|38
ALABAMA,ALABAMA|2023|38
KENTUCKY,KENTUCKY|2023|38
MISSISSIPPI,MISSISSIPPI|2023|38
ARKANSAS,ARKANSAS|2023|38
LOUISIANA,LOUISIANA|2023|38
OKLAHOMA,OKLAHOMA|2023|38
ARIZONA,ARIZONA|2023|38
IDAHO,IDAHO|2023|38
MONTANA,MONTANA|2023|38
NEVADA,NEVADA|2023|38
NEW MEXICO,NEW MEXICO|2023|38
UTAH,UTAH|2023|38
WYOMING,WYOMING|2023|38
ALASKA,ALASKA|2023|38
CALIFORNIA,CALIFORNIA|2023|38
OREGON,OREGON|2023|38
WASHINGTON,WASHINGTON|2023|38
MAINE,MAINE|2023|39
RHODE ISLAND,RHODE ISLAND|2023|39
VERMONT,VERMONT|2023|39
NEW JERSEY,NEW JERSEY|2023|39
NEW YORK,NEW YORK|2023|39
PENNSYLVANIA,PENNSYLVANIA|2023|39
INDIANA,INDIANA|2023|39
MICHIGAN,MICHIGAN|2023|39
OHIO,OHIO|2023|39
WISCONSIN,WISCONSIN|2023|39
IOWA,IOWA|2023|39
KANSAS,KANSAS|2023|39
MINNESOTA,MINNESOTA|2023|39
MISSOURI,MISSOURI|2023|39
NORTH DAKOTA,NORTH DAKOTA|2023|39
DELAWARE,DELAWARE|2023|39
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2023|39
FLORIDA,FLORIDA|2023|39
SOUTH CAROLINA,SOUTH CAROLINA|2023|39
VIRGINIA,VIRGINIA|2023|39
WEST VIRGINIA,WEST VIRGINIA|2023|39
ALABAMA,ALABAMA|2023|39
KENTUCKY,KENTUCKY|2023|39
MISSISSIPPI,MISSISSIPPI|2023|39
ARKANSAS,ARKANSAS|2023|39
OKLAHOMA,OKLAHOMA|2023|39
ARIZONA,ARIZONA|2023|39
COLORADO,COLORADO|2023|39
IDAHO,IDAHO|2023|39
MONTANA,MONTANA|2023|39
NEVADA,NEVADA|2023|39
NEW MEXICO,NEW MEXICO|2023|39
UTAH,UTAH|2023|39
WYOMING,WYOMING|2023|39
ALASKA,ALASKA|2023|39
CALIFORNIA,CALIFORNIA|2023|39
OREGON,OREGON|2023|39
WASHINGTON,WASHINGTON|2023|39
NEW HAMPSHIRE,NEW HAMPSHIRE|2023|40
RHODE ISLAND,RHODE ISLAND|2023|40
VERMONT,VERMONT|2023|40
NEW YORK,NEW YORK|2023|40
PENNSYLVANIA,PENNSYLVANIA|2023|40
ILLINOIS,ILLINOIS|2023|40
INDIANA,INDIANA|2023|40
MICHIGAN,MICHIGAN|2023|40
OHIO,OHIO|2023|40
WISCONSIN,WISCONSIN|2023|40
IOWA,IOWA|2023|40
KANSAS,KANSAS|2023|40
MINNESOTA,MINNESOTA|2023|40
MISSOURI,MISSOURI|2023|40
SOUTH DAKOTA,SOUTH DAKOTA|2023|40
DELAWARE,DELAWARE|2023|40
FLORIDA,FLORIDA|2023|40
GEORGIA,GEORGIA|2023|40
NORTH CAROLINA,NORTH CAROLINA|2023|40
SOUTH CAROLINA,SOUTH CAROLINA|2023|40
VIRGINIA,VIRGINIA|2023|40
WEST VIRGINIA,WEST VIRGINIA|2023|40
ALABAMA,ALABAMA|2023|40
KENTUCKY,KENTUCKY|2023|40
MISSISSIPPI,MISSISSIPPI|2023|40
ARKANSAS,ARKANSAS|2023|40
LOUISIANA,LOUISIANA|2023|40
OKLAHOMA,OKLAHOMA|2023|40
ARIZONA,ARIZONA|2023|40
COLORADO,COLORADO|2023|40
IDAHO,IDAHO|2023|40
MONTANA,MONTANA|2023|40
NEVADA,NEVADA|2023|40
NEW MEXICO,NEW MEXICO|2023|40
UTAH,UTAH|2023|40
ALASKA,ALASKA|2023|40
CALIFORNIA,CALIFORNIA|2023|40
OREGON,OREGON|2023|40
WASHINGTON,WASHINGTON|2023|40
NON-US RESIDENTS,NON-US RESIDENTS|2023|40
MAINE,MAINE|2023|41
NEW HAMPSHIRE,NEW HAMPSHIRE|2023|41
RHODE ISLAND,RHODE ISLAND|2023|41
VERMONT,VERMONT|2023|41
NEW JERSEY,NEW JERSEY|2023|41
NEW YORK,NEW YORK|2023|41
PENNSYLVANIA,PENNSYLVANIA|2023|41
ILLINOIS,ILLINOIS|2023|41
INDIANA,INDIANA|2023|41
MICHIGAN,MICHIGAN|2023|41
OHIO,OHIO|2023|41
WISCONSIN,WISCONSIN|2023|41
IOWA,IOWA|2023|41
KANSAS,KANSAS|2023|41
MINNESOTA,MINNESOTA|2023|41
MISSOURI,MISSOURI|2023|41
SOUTH DAKOTA,SOUTH DAKOTA|2023|41
DELAWARE,DELAWARE|2023|41
FLORIDA,FLORIDA|2023|41
NORTH CAROLINA,NORTH CAROLINA|2023|41
SOUTH CAROLINA,SOUTH CAROLINA|2023|41
VIRGINIA,VIRGINIA|2023|41
WEST VIRGINIA,WEST VIRGINIA|2023|41
ALABAMA,ALABAMA|2023|41
KENTUCKY,KENTUCKY|2023|41
MISSISSIPPI,MISSISSIPPI|2023|41
ARKANSAS,ARKANSAS|2023|41
LOUISIANA,LOUISIANA|2023|41
OKLAHOMA,OKLAHOMA|2023|41
ARIZONA,ARIZONA|2023|41
COLORADO,COLORADO|2023|41
IDAHO,IDAHO|2023|41
MONTANA,MONTANA|2023|41
NEVADA,NEVADA|2023|41
NEW MEXICO,NEW MEXICO|2023|41
UTAH,UTAH|2023|41
WYOMING,WYOMING|2023|41
ALASKA,ALASKA|2023|41
CALIFORNIA,CALIFORNIA|2023|41
OREGON,OREGON|2023|41
WASHINGTON,WASHINGTON|2023|41
NON-US RESIDENTS,NON-US RESIDENTS|2023|41
MAINE,MAINE|2023|42
NEW HAMPSHIRE,NEW HAMPSHIRE|2023|42
RHODE ISLAND,RHODE ISLAND|2023|42
VERMONT,VERMONT|2023|42
NEW JERSEY,NEW JERSEY|2023|42
NEW YORK,NEW YORK|2023|42
PENNSYLVANIA,PENNSYLVANIA|2023|42
ILLINOIS,ILLINOIS|2023|42
INDIANA,INDIANA|2023|42
MICHIGAN,MICHIGAN|2023|42
OHIO,OHIO|2023|42
WISCONSIN,WISCONSIN|2023|42
IOWA,IOWA|2023|42
KANSAS,KANSAS|2023|42
MINNESOTA,MINNESOTA|2023|42
MISSOURI,MISSOURI|2023|42
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2023|42
FLORIDA,FLORIDA|2023|42
NORTH CAROLINA,NORTH CAROLINA|2023|42
SOUTH CAROLINA,SOUTH CAROLINA|2023|42
VIRGINIA,VIRGINIA|2023|42
WEST VIRGINIA,WEST VIRGINIA|2023|42
ALABAMA,ALABAMA|2023|42
KENTUCKY,KENTUCKY|2023|42
MISSISSIPPI,MISSISSIPPI|2023|42
ARKANSAS,ARKANSAS|2023|42
LOUISIANA,LOUISIANA|2023|42
OKLAHOMA,OKLAHOMA|2023|42
ARIZONA,ARIZONA|2023|42
COLORADO,COLORADO|2023|42
IDAHO,IDAHO|2023|42
MONTANA,MONTANA|2023|42
NEVADA,NEVADA|2023|42
UTAH,UTAH|2023|42
WYOMING,WYOMING|2023|42
ALASKA,ALASKA|2023|42
CALIFORNIA,CALIFORNIA|2023|42
OREGON,OREGON|2023|42
WASHINGTON,WASHINGTON|2023|42
MAINE,MAINE|2023|43
MASSACHUSETTS,MASSACHUSETTS|2023|43
NEW HAMPSHIRE,NEW HAMPSHIRE|2023|43
RHODE ISLAND,RHODE ISLAND|2023|43
VERMONT,VERMONT|2023|43
NEW YORK,NEW YORK|2023|43
PENNSYLVANIA,PENNSYLVANIA|2023|43
ILLINOIS,ILLINOIS|2023|43
INDIANA,INDIANA|2023|43
MICHIGAN,MICHIGAN|2023|43
OHIO,OHIO|2023|43
WISCONSIN,WISCONSIN|2023|43
IOWA,IOWA|2023|43
KANSAS,KANSAS|2023|43
MINNESOTA,MINNESOTA|2023|43
MISSOURI,MISSOURI|2023|43
SOUTH DAKOTA,SOUTH DAKOTA|2023|43
DELAWARE,DELAWARE|2023|43
FLORIDA,FLORIDA|2023|43
NORTH CAROLINA,NORTH CAROLINA|2023|43
SOUTH CAROLINA,SOUTH CAROLINA|2023|43
VIRGINIA,VIRGINIA|2023|43
WEST VIRGINIA,WEST VIRGINIA|2023|43
ALABAMA,ALABAMA|2023|43
KENTUCKY,KENTUCKY|2023|43
MISSISSIPPI,MISSISSIPPI|2023|43
ARKANSAS,ARKANSAS|2023|43
LOUISIANA,LOUISIANA|2023|43
OKLAHOMA,OKLAHOMA|2023|43
TEXAS,TEXAS|2023|43
ARIZONA,ARIZONA|2023|43
COLORADO,COLORADO|2023|43
IDAHO,IDAHO|2023|43
MONTANA,MONTANA|2023|43
NEVADA,NEVADA|2023|43
UTAH,UTAH|2023|43
WYOMING,WYOMING|2023|43
ALASKA,ALASKA|2023|43
CALIFORNIA,CALIFORNIA|2023|43
OREGON,OREGON|2023|43
WASHINGTON,WASHINGTON|2023|43
NON-US RESIDENTS,NON-US RESIDENTS|2023|43
MASSACHUSETTS,MASSACHUSETTS|2023|44
RHODE ISLAND,RHODE ISLAND|2023|44
NEW JERSEY,NEW JERSEY|2023|44
NEW YORK,NEW YORK|2023|44
PENNSYLVANIA,PENNSYLVANIA|2023|44
ILLINOIS,ILLINOIS|2023|44
INDIANA,INDIANA|2023|44
MICHIGAN,MICHIGAN|2023|44
OHIO,OHIO|2023|44
WISCONSIN,WISCONSIN|2023|44
IOWA,IOWA|2023|44
KANSAS,KANSAS|2023|44
MINNESOTA,MINNESOTA|2023|44
MISSOURI,MISSOURI|2023|44
NORTH DAKOTA,NORTH DAKOTA|2023|44
FLORIDA,FLORIDA|2023|44
NORTH CAROLINA,NORTH CAROLINA|2023|44
SOUTH CAROLINA,SOUTH CAROLINA|2023|44
VIRGINIA,VIRGINIA|2023|44
WEST VIRGINIA,WEST VIRGINIA|2023|44
ALABAMA,ALABAMA|2023|44
KENTUCKY,KENTUCKY|2023|44
MISSISSIPPI,MISSISSIPPI|2023|44
ARKANSAS,ARKANSAS|2023|44
LOUISIANA,LOUISIANA|2023|44
OKLAHOMA,OKLAHOMA|2023|44
TEXAS,TEXAS|2023|44
ARIZONA,ARIZONA|2023|44
COLORADO,COLORADO|2023|44
IDAHO,IDAHO|2023|44
MONTANA,MONTANA|2023|44
NEVADA,NEVADA|2023|44
NEW MEXICO,NEW MEXICO|2023|44
UTAH,UTAH|2023|44
WYOMING,WYOMING|2023|44
ALASKA,ALASKA|2023|44
CALIFORNIA,CALIFORNIA|2023|44
OREGON,OREGON|2023|44
WASHINGTON,WASHINGTON|2023|44
NON-US RESIDENTS,NON-US RESIDENTS|2023|44
MAINE,MAINE|2023|45
MASSACHUSETTS,MASSACHUSETTS|2023|45
RHODE ISLAND,RHODE ISLAND|2023|45
NEW JERSEY,NEW JERSEY|2023|45
NEW YORK,NEW YORK|2023|45
PENNSYLVANIA,PENNSYLVANIA|2023|45
ILLINOIS,ILLINOIS|2023|45
INDIANA,INDIANA|2023|45
MICHIGAN,MICHIGAN|2023|45
OHIO,OHIO|2023|45
WISCONSIN,WISCONSIN|2023|45
IOWA,IOWA|2023|45
KANSAS,KANSAS|2023|45
MINNESOTA,MINNESOTA|2023|45
MISSOURI,MISSOURI|2023|45
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2023|45
FLORIDA,FLORIDA|2023|45
NORTH CAROLINA,NORTH CAROLINA|2023|45
VIRGINIA,VIRGINIA|2023|45
WEST VIRGINIA,WEST VIRGINIA|2023|45
ALABAMA,ALABAMA|2023|45
KENTUCKY,KENTUCKY|2023|45
MISSISSIPPI,MISSISSIPPI|2023|45
ARKANSAS,ARKANSAS|2023|45
LOUISIANA,LOUISIANA|2023|45
OKLAHOMA,OKLAHOMA|2023|45
TEXAS,TEXAS|2023|45
ARIZONA,ARIZONA|2023|45
IDAHO,IDAHO|2023|45
MONTANA,MONTANA|2023|45
NEVADA,NEVADA|2023|45
NEW MEXICO,NEW MEXICO|2023|45
UTAH,UTAH|2023|45
WYOMING,WYOMING|2023|45
ALASKA,ALASKA|2023|45
OREGON,OREGON|2023|45
WASHINGTON,WASHINGTON|2023|45
NON-US RESIDENTS,NON-US RESIDENTS|2023|45
MAINE,MAINE|2023|46
MASSACHUSETTS,MASSACHUSETTS|2023|46
NEW HAMPSHIRE,NEW HAMPSHIRE|2023|46
RHODE ISLAND,RHODE ISLAND|2023|46
NEW YORK,NEW YORK|2023|46
PENNSYLVANIA,PENNSYLVANIA|2023|46
ILLINOIS,ILLINOIS|2023|46
INDIANA,INDIANA|2023|46
MICHIGAN,MICHIGAN|2023|46
OHIO,OHIO|2023|46
WISCONSIN,WISCONSIN|2023|46
IOWA,IOWA|2023|46
KANSAS,KANSAS|2023|46
MINNESOTA,MINNESOTA|2023|46
MISSOURI,MISSOURI|2023|46
NORTH DAKOTA,NORTH DAKOTA|2023|46
SOUTH DAKOTA,SOUTH DAKOTA|2023|46
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2023|46
FLORIDA,FLORIDA|2023|46
GEORGIA,GEORGIA|2023|46
NORTH CAROLINA,NORTH CAROLINA|2023|46
SOUTH CAROLINA,SOUTH CAROLINA|2023|46
VIRGINIA,VIRGINIA|2023|46
WEST VIRGINIA,WEST VIRGINIA|2023|46
ALABAMA,ALABAMA|2023|46
KENTUCKY,KENTUCKY|2023|46
MISSISSIPPI,MISSISSIPPI|2023|46
ARKANSAS,ARKANSAS|2023|46
LOUISIANA,LOUISIANA|2023|46
OKLAHOMA,OKLAHOMA|2023|46
TEXAS,TEXAS|2023|46
ARIZONA,ARIZONA|2023|46
COLORADO,COLORADO|2023|46
IDAHO,IDAHO|2023|46
MONTANA,MONTANA|2023|46
NEVADA,NEVADA|2023|46
NEW MEXICO,NEW MEXICO|2023|46
UTAH,UTAH|2023|46
ALASKA,ALASKA|2023|46
CALIFORNIA,CALIFORNIA|2023|46
OREGON,OREGON|2023|46
WASHINGTON,WASHINGTON|2023|46
MAINE,MAINE|2023|47
MASSACHUSETTS,MASSACHUSETTS|2023|47
NEW HAMPSHIRE,NEW HAMPSHIRE|2023|47
RHODE ISLAND,RHODE ISLAND|2023|47
VERMONT,VERMONT|2023|47
NEW YORK,NEW YORK|2023|47
PENNSYLVANIA,PENNSYLVANIA|2023|47
ILLINOIS,ILLINOIS|2023|47
INDIANA,INDIANA|2023|47
MICHIGAN,MICHIGAN|2023|47
OHIO,OHIO|2023|47
WISCONSIN,WISCONSIN|2023|47
IOWA,IOWA|2023|47
KANSAS,KANSAS|2023|47
MISSOURI,MISSOURI|2023|47
SOUTH DAKOTA,SOUTH DAKOTA|2023|47
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2023|47
FLORIDA,FLORIDA|2023|47
GEORGIA,GEORGIA|2023|47
NORTH CAROLINA,NORTH CAROLINA|2023|47
SOUTH CAROLINA,SOUTH CAROLINA|2023|47
VIRGINIA,VIRGINIA|2023|47
WEST VIRGINIA,WEST VIRGINIA|2023|47
ALABAMA,ALABAMA|2023|47
KENTUCKY,KENTUCKY|2023|47
MISSISSIPPI,MISSISSIPPI|2023|47
ARKANSAS,ARKANSAS|2023|47
LOUISIANA,LOUISIANA|2023|47
OKLAHOMA,OKLAHOMA|2023|47
ARIZONA,ARIZONA|2023|47
COLORADO,COLORADO|2023|47
IDAHO,IDAHO|2023|47
MONTANA,MONTANA|2023|47
NEVADA,NEVADA|2023|47
NEW MEXICO,NEW MEXICO|2023|47
UTAH,UTAH|2023|47
ALASKA,ALASKA|2023|47
CALIFORNIA,CALIFORNIA|2023|47
OREGON,OREGON|2023|47
WASHINGTON,WASHINGTON|2023|47
NON-US RESIDENTS,NON-US RESIDENTS|2023|47
MAINE,MAINE|2023|48
NEW HAMPSHIRE,NEW HAMPSHIRE|2023|48
RHODE ISLAND,RHODE ISLAND|2023|48
VERMONT,VERMONT|2023|48
NEW YORK,NEW YORK|2023|48
PENNSYLVANIA,PENNSYLVANIA|2023|48
ILLINOIS,ILLINOIS|2023|48
INDIANA,INDIANA|2023|48
MICHIGAN,MICHIGAN|2023|48
OHIO,OHIO|2023|48
WISCONSIN,WISCONSIN|2023|48
IOWA,IOWA|2023|48
KANSAS,KANSAS|2023|48
MINNESOTA,MINNESOTA|2023|48
MISSOURI,MISSOURI|2023|48
NORTH DAKOTA,NORTH DAKOTA|2023|48
SOUTH DAKOTA,SOUTH DAKOTA|2023|48
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2023|48
FLORIDA,FLORIDA|2023|48
GEORGIA,GEORGIA|2023|48
SOUTH CAROLINA,SOUTH CAROLINA|2023|48
VIRGINIA,VIRGINIA|2023|48
WEST VIRGINIA,WEST VIRGINIA|2023|48
ALABAMA,ALABAMA|2023|48
KENTUCKY,KENTUCKY|2023|48
MISSISSIPPI,MISSISSIPPI|2023|48
ARKANSAS,ARKANSAS|2023|48
LOUISIANA,LOUISIANA|2023|48
OKLAHOMA,OKLAHOMA|2023|48
TEXAS,TEXAS|2023|48
ARIZONA,ARIZONA|2023|48
COLORADO,COLORADO|2023|48
IDAHO,IDAHO|2023|48
MONTANA,MONTANA|2023|48
NEVADA,NEVADA|2023|48
NEW MEXICO,NEW MEXICO|2023|48
UTAH,UTAH|2023|48
ALASKA,ALASKA|2023|48
CALIFORNIA,CALIFORNIA|2023|48
OREGON,OREGON|2023|48
WASHINGTON,WASHINGTON|2023|48
MAINE,MAINE|2023|49
NEW HAMPSHIRE,NEW HAMPSHIRE|2023|49
RHODE ISLAND,RHODE ISLAND|2023|49
VERMONT,VERMONT|2023|49
NEW YORK,NEW YORK|2023|49
PENNSYLVANIA,PENNSYLVANIA|2023|49
ILLINOIS,ILLINOIS|2023|49
INDIANA,INDIANA|2023|49
MICHIGAN,MICHIGAN|2023|49
OHIO,OHIO|2023|49
WISCONSIN,WISCONSIN|2023|49
IOWA,IOWA|2023|49
KANSAS,KANSAS|2023|49
MINNESOTA,MINNESOTA|2023|49
MISSOURI,MISSOURI|2023|49
DELAWARE,DELAWARE|2023|49
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2023|49
FLORIDA,FLORIDA|2023|49
GEORGIA,GEORGIA|2023|49
NORTH CAROLINA,NORTH CAROLINA|2023|49
SOUTH CAROLINA,SOUTH CAROLINA|2023|49
VIRGINIA,VIRGINIA|2023|49
WEST VIRGINIA,WEST VIRGINIA|2023|49
ALABAMA,ALABAMA|2023|49
KENTUCKY,KENTUCKY|2023|49
MISSISSIPPI,MISSISSIPPI|2023|49
LOUISIANA,LOUISIANA|2023|49
OKLAHOMA,OKLAHOMA|2023|49
TEXAS,TEXAS|2023|49
ARIZONA,ARIZONA|2023|49
IDAHO,IDAHO|2023|49
MONTANA,MONTANA|2023|49
NEVADA,NEVADA|2023|49
UTAH,UTAH|2023|49
WYOMING,WYOMING|2023|49
ALASKA,ALASKA|2023|49
CALIFORNIA,CALIFORNIA|2023|49
OREGON,OREGON|2023|49
WASHINGTON,WASHINGTON|2023|49
MAINE,MAINE|2023|50
MASSACHUSETTS,MASSACHUSETTS|2023|50
NEW HAMPSHIRE,NEW HAMPSHIRE|2023|50
RHODE ISLAND,RHODE ISLAND|2023|50
NEW JERSEY,NEW JERSEY|2023|50
NEW YORK,NEW YORK|2023|50
PENNSYLVANIA,PENNSYLVANIA|2023|50
ILLINOIS,ILLINOIS|2023|50
INDIANA,INDIANA|2023|50
MICHIGAN,MICHIGAN|2023|50
OHIO,OHIO|2023|50
WISCONSIN,WISCONSIN|2023|50
IOWA,IOWA|2023|50
KANSAS,KANSAS|2023|50
MINNESOTA,MINNESOTA|2023|50
MISSOURI,MISSOURI|2023|50
NORTH DAKOTA,NORTH DAKOTA|2023|50
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2023|50
FLORIDA,FLORIDA|2023|50
GEORGIA,GEORGIA|2023|50
NORTH CAROLINA,NORTH CAROLINA|2023|50
SOUTH CAROLINA,SOUTH CAROLINA|2023|50
WEST VIRGINIA,WEST VIRGINIA|2023|50
ALABAMA,ALABAMA|2023|50
KENTUCKY,KENTUCKY|2023|50
MISSISSIPPI,MISSISSIPPI|2023|50
ARKANSAS,ARKANSAS|2023|50
LOUISIANA,LOUISIANA|2023|50
OKLAHOMA,OKLAHOMA|2023|50
ARIZONA,ARIZONA|2023|50
COLORADO,COLORADO|2023|50
IDAHO,IDAHO|2023|50
MONTANA,MONTANA|2023|50
NEVADA,NEVADA|2023|50
UTAH,UTAH|2023|50
WYOMING,WYOMING|2023|50
ALASKA,ALASKA|2023|50
CALIFORNIA,CALIFORNIA|2023|50
OREGON,OREGON|2023|50
WASHINGTON,WASHINGTON|2023|50
MAINE,MAINE|2023|51
RHODE ISLAND,RHODE ISLAND|2023|51
VERMONT,VERMONT|2023|51
NEW YORK,NEW YORK|2023|51
PENNSYLVANIA,PENNSYLVANIA|2023|51
ILLINOIS,ILLINOIS|2023|51
INDIANA,INDIANA|2023|51
MICHIGAN,MICHIGAN|2023|51
OHIO,OHIO|2023|51
WISCONSIN,WISCONSIN|2023|51
IOWA,IOWA|2023|51
KANSAS,KANSAS|2023|51
MINNESOTA,MINNESOTA|2023|51
MISSOURI,MISSOURI|2023|51
NORTH DAKOTA,NORTH DAKOTA|2023|51
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA|2023|51
FLORIDA,FLORIDA|2023|51
GEORGIA,GEORGIA|2023|51
NORTH CAROLINA,NORTH CAROLINA|2023|51
SOUTH CAROLINA,SOUTH CAROLINA|2023|51
WEST VIRGINIA,WEST VIRGINIA|2023|51
ALABAMA,ALABAMA|2023|51
KENTUCKY,KENTUCKY|2023|51
LOUISIANA,LOUISIANA|2023|51
ARIZONA,ARIZONA|2023|51
COLORADO,COLORADO|2023|51
IDAHO,IDAHO|2023|51
MONTANA,MONTANA|2023|51
NEVADA,NEVADA|2023|51
UTAH,UTAH|2023|51
WYOMING,WYOMING|2023|51
ALASKA,ALASKA|2023|51
CALIFORNIA,CALIFORNIA|2023|51
OREGON,OREGON|2023|51
WASHINGTON,WASHINGTON|2023|51
RHODE ISLAND,RHODE ISLAND|2023|52
INDIANA,INDIANA|2023|52
MICHIGAN,MICHIGAN|2023|52
WISCONSIN,WISCONSIN|2023|52
IOWA,IOWA|2023|52
ALABAMA,ALABAMA|2023|52
KENTUCKY,KENTUCKY|2023|52
IDAHO,IDAHO|2023|52
UTAH,UTAH|2023|52
ALASKA,ALASKA|2023|52
OREGON,OREGON|2023|52
NON-US RESIDENTS,NON-US RESIDENTS|2023|52
MAINE,MAINE|2024|1
NEW HAMPSHIRE,NEW HAMPSHIRE|2024|1
RHODE ISLAND,RHODE ISLAND|2024|1
NEW YORK,NEW YORK|2024|1
PENNSYLVANIA,PENNSYLVANIA|2024|1
ILLINOIS,ILLINOIS|2024|1
INDIANA,INDIANA|2024|1
MICHIGAN,MICHIGAN|2024|1
OHIO,OHIO|2024|1
WISCONSIN,WISCONSIN|2024|1
IOWA,IOWA|2024|1
KANSAS,KANSAS|2024|1
MISSOURI,MISSOURI|2024|1
NORTH CAROLINA,NORTH CAROLINA|2024|1
SOUTH CAROLINA,SOUTH CAROLINA|2024|1
WEST VIRGINIA,WEST VIRGINIA|2024|1
ALABAMA,ALABAMA|2024|1
KENTUCKY,KENTUCKY|2024|1
MISSISSIPPI,MISSISSIPPI|2024|1
ARKANSAS,ARKANSAS|2024|1
LOUISIANA,LOUISIANA|2024|1
OKLAHOMA,OKLAHOMA|2024|1
ARIZONA,ARIZONA|2024|1
IDAHO,IDAHO|2024|1
MONTANA,MONTANA|2024|1
NEVADA,NEVADA|2024|1
NEW MEXICO,NEW MEXICO|2024|1
UTAH,UTAH|2024|1
ALASKA,ALASKA|2024|1
OREGON,OREGON|2024|1
WASHINGTON,WASHINGTON|2024|1
MAINE,MAINE|2024|2
RHODE ISLAND,RHODE ISLAND|2024|2
VERMONT,VERMONT|2024|2
NEW JERSEY,NEW JERSEY|2024|2
NEW YORK,NEW YORK|2024|2
PENNSYLVANIA,PENNSYLVANIA|2024|2
ILLINOIS,ILLINOIS|2024|2
INDIANA,INDIANA|2024|2
MICHIGAN,MICHIGAN|2024|2
OHIO,OHIO|2024|2
WISCONSIN,WISCONSIN|2024|2
IOWA,IOWA|2024|2
KANSAS,KANSAS|2024|2
MINNESOTA,MINNESOTA|2024|2
MISSOURI,MISSOURI|2024|2
NORTH DAKOTA,NORTH DAKOTA|2024|2
FLORIDA,FLORIDA|2024|2
NORTH CAROLINA,NORTH CAROLINA|2024|2
SOUTH CAROLINA,SOUTH CAROLINA|2024|2
WEST VIRGINIA,WEST VIRGINIA|2024|2
ALABAMA,ALABAMA|2024|2
KENTUCKY,KENTUCKY|2024|2
LOUISIANA,LOUISIANA|2024|2
OKLAHOMA,OKLAHOMA|2024|2
ARIZONA,ARIZONA|2024|2
COLORADO,COLORADO|2024|2
IDAHO,IDAHO|2024|2
MONTANA,MONTANA|2024|2
NEVADA,NEVADA|2024|2
NEW MEXICO,NEW MEXICO|2024|2
UTAH,UTAH|2024|2
ALASKA,ALASKA|2024|2
CALIFORNIA,CALIFORNIA|2024|2
OREGON,OREGON|2024|2
WASHINGTON,WASHINGTON|2024|2
MAINE,MAINE|2024|3
MASSACHUSETTS,MASSACHUSETTS|2024|3
RHODE ISLAND,RHODE ISLAND|2024|3
VERMONT,VERMONT|2024|3
NEW JERSEY,NEW JERSEY|2024|3
NEW YORK,NEW YORK|2024|3
PENNSYLVANIA,PENNSYLVANIA|2024|3
ILLINOIS,ILLINOIS|2024|3
INDIANA,INDIANA|2024|3
MICHIGAN,MICHIGAN|2024|3
OHIO,OHIO|2024|3
WISCONSIN,WISCONSIN|2024|3
IOWA,IOWA|2024|3
KANSAS,KANSAS|2024|3
MINNESOTA,MINNESOTA|2024|3
MISSOURI,MISSOURI|2024|3
NORTH DAKOTA,NORTH DAKOTA|2024|3
SOUTH DAKOTA,SOUTH DAKOTA|2024|3
FLORIDA,FLORIDA|2024|3
GEORGIA,GEORGIA|2024|3
NORTH CAROLINA,NORTH CAROLINA|2024|3
SOUTH CAROLINA,SOUTH CAROLINA|2024|3
WEST VIRGINIA,WEST VIRGINIA|2024|3
ALABAMA,ALABAMA|2024|3
KENTUCKY,KENTUCKY|2024|3
MISSISSIPPI,MISSISSIPPI|2024|3
ARKANSAS,ARKANSAS|2024|3
LOUISIANA,LOUISIANA|2024|3
OKLAHOMA,OKLAHOMA|2024|3
ARIZONA,ARIZONA|2024|3
COLORADO,COLORADO|2024|3
IDAHO,IDAHO|2024|3
MONTANA,MONTANA|2024|3
NEVADA,NEVADA|2024|3
NEW MEXICO,NEW MEXICO|2024|3
UTAH,UTAH|2024|3
ALASKA,ALASKA|2024|3
CALIFORNIA,CALIFORNIA|2024|3
OREGON,OREGON|2024|3
WASHINGTON,WASHINGTON|2024|3
NON-US RESIDENTS,NON-US RESIDENTS|2024|3
MAINE,MAINE|2024|4
MASSACHUSETTS,MASSACHUSETTS|2024|4
RHODE ISLAND,RHODE ISLAND|2024|4
VERMONT,VERMONT|2024|4
NEW YORK,NEW YORK|2024|4
PENNSYLVANIA,PENNSYLVANIA|2024|4
ILLINOIS,ILLINOIS|2024|4
INDIANA,INDIANA|2024|4
MICHIGAN,MICHIGAN|2024|4
OHIO,OHIO|2024|4
WISCONSIN,WISCONSIN|2024|4
IOWA,IOWA|2024|4
KANSAS,KANSAS|2024|4
MINNESOTA,MINNESOTA|2024|4
MISSOURI,MISSOURI|2024|4
NORTH DAKOTA,NORTH DAKOTA|2024|4
SOUTH DAKOTA,SOUTH DAKOTA|2024|4
