report_id,next_report_id
LOUISIANA|2023|46,LOUISIANA|2023|47
LOUISIANA|2023|47,LOUISIANA|2023|48
LOUISIANA|2023|48,LOUISIANA|2023|49
LOUISIANA|2023|49,LOUISIANA|2023|50
LOUISIANA|2023|50,LOUISIANA|2023|51
LOUISIANA|2023|51,LOUISIANA|2024|1
LOUISIANA|2024|1,LOUISIANA|2024|2
LOUISIANA|2024|2,LOUISIANA|2024|3
LOUISIANA|2024|3,LOUISIANA|2024|4
LOUISIANA|2024|4,LOUISIANA|2024|5
LOUISIANA|2024|5,LOUISIANA|2024|6
LOUISIANA|2024|6,LOUISIANA|2024|8
LOUISIANA|2024|8,LOUISIANA|2024|10
LOUISIANA|2024|10,LOUISIANA|2024|11
LOUISIANA|2024|11,LOUISIANA|2024|12
LOUISIANA|2024|12,LOUISIANA|2024|13
LOUISIANA|2024|13,LOUISIANA|2024|14
LOUISIANA|2024|14,LOUISIANA|2024|15
LOUISIANA|2024|15,LOUISIANA|2024|16
LOUISIANA|2024|16,LOUISIANA|2024|17
LOUISIANA|2024|17,LOUISIANA|2024|18
LOUISIANA|2024|18,LOUISIANA|2024|19
LOUISIANA|2024|19,LOUISIANA|2024|20
LOUISIANA|2024|20,LOUISIANA|2024|21
LOUISIANA|2024|21,LOUISIANA|2024|22
LOUISIANA|2024|22,LOUISIANA|2024|23
LOUISIANA|2024|23,LOUISIANA|2024|24
LOUISIANA|2024|24,LOUISIANA|2024|25
LOUISIANA|2024|25,LOUISIANA|2024|26
LOUISIANA|2024|26,LOUISIANA|2024|27
LOUISIANA|2024|27,LOUISIANA|2024|28
LOUISIANA|2024|28,LOUISIANA|2024|29
LOUISIANA|2024|29,LOUISIANA|2024|30
LOUISIANA|2024|30,LOUISIANA|2024|31
LOUISIANA|2024|31,LOUISIANA|2024|32
LOUISIANA|2024|32,LOUISIANA|2024|33
LOUISIANA|2024|33,LOUISIANA|2024|34
LOUISIANA|2024|34,LOUISIANA|2024|35
LOUISIANA|2024|35,LOUISIANA|2024|36
LOUISIANA|2024|36,LOUISIANA|2024|37
LOUISIANA|2024|37,LOUISIANA|2024|38
LOUISIANA|2024|38,LOUISIANA|2024|39
LOUISIANA|2024|39,LOUISIANA|2024|40
LOUISIANA|2024|40,LOUISIANA|2024|41
LOUISIANA|2024|41,LOUISIANA|2024|42
LOUISIANA|2024|42,LOUISIANA|2024|43
LOUISIANA|2024|43,LOUISIANA|2024|44
LOUISIANA|2024|44,LOUISIANA|2024|45
LOUISIANA|2024|45,LOUISIANA|2024|46
LOUISIANA|2024|46,LOUISIANA|2024|47
LOUISIANA|2024|47,LOUISIANA|2024|48
LOUISIANA|2024|48,LOUISIANA|2024|49
LOUISIANA|2024|49,LOUISIANA|2024|50
LOUISIANA|2024|50,LOUISIANA|2024|51
LOUISIANA|2024|51,LOUISIANA|2024|52
LOUISIANA|2024|52,LOUISIANA|2025|1
LOUISIANA|2025|1,LOUISIANA|2025|2
LOUISIANA|2025|2,LOUISIANA|2025|4
LOUISIANA|2025|4,LOUISIANA|2025|5
LOUISIANA|2025|5,LOUISIANA|2025|6
LOUISIANA|2025|6,LOUISIANA|2025|8
LOUISIANA|2025|8,LOUISIANA|2025|9
LOUISIANA|2025|9,LOUISIANA|2025|10
LOUISIANA|2025|10,LOUISIANA|2025|11
LOUISIANA|2025|11,LOUISIANA|2025|12
LOUISIANA|2025|12,LOUISIANA|2025|13
LOUISIANA|2025|13,LOUISIANA|2025|14
MAINE|2022|1,MAINE|2022|4
MAINE|2022|4,MAINE|2022|5
MAINE|2022|5,MAINE|2022|6
MAINE|2022|6,MAINE|2022|7
MAINE|2022|7,MAINE|2022|8
MAINE|2022|8,MAINE|2022|9
MAINE|2022|9,MAINE|2022|10
MAINE|2022|10,MAINE|2022|11
MAINE|2022|11,MAINE|2022|12
MAINE|2022|12,MAINE|2022|14
MAINE|2022|14,MAINE|2022|15
MAINE|2022|15,MAINE|2022|16
MAINE|2022|16,MAINE|2022|18
MAINE|2022|18,MAINE|2022|19
MAINE|2022|19,MAINE|2022|20
MAINE|2022|20,MAINE|2022|21
MAINE|2022|21,MAINE|2022|22
MAINE|2022|22,MAINE|2022|23
MAINE|2022|23,MAINE|2022|25
MAINE|2022|25,MAINE|2022|26
MAINE|2022|26,MAINE|2022|28
MAINE|2022|28,MAINE|2022|29
MAINE|2022|29,MAINE|2022|30
MAINE|2022|30,MAINE|2022|31
MAINE|2022|31,MAINE|2022|32
MAINE|2022|32,MAINE|2022|33
MAINE|2022|33,MAINE|2022|34
MAINE|2022|34,MAINE|2022|35
MAINE|2022|35,MAINE|2022|36
MAINE|2022|36,MAINE|2022|37
MAINE|2022|37,MAINE|2022|38
MAINE|2022|38,MAINE|2022|39
MAINE|2022|39,MAINE|2022|40
MAINE|2022|40,MAINE|2022|41
MAINE|2022|41,MAINE|2022|42
MAINE|2022|42,MAINE|2022|43
MAINE|2022|43,MAINE|2022|44
MAINE|2022|44,MAINE|2022|45
MAINE|2022|45,MAINE|2022|46
MAINE|2022|46,MAINE|2022|47
MAINE|2022|47,MAINE|2022|48
MAINE|2022|48,MAINE|2022|49
MAINE|2022|49,MAINE|2022|50
MAINE|2022|50,MAINE|2022|51
MAINE|2022|51,MAINE|2023|1
MAINE|2023|1,MAINE|2023|2
MAINE|2023|2,MAINE|2023|3
MAINE|2023|3,MAINE|2023|4
MAINE|2023|4,MAINE|2023|5
MAINE|2023|5,MAINE|2023|6
MAINE|2023|6,MAINE|2023|7
MAINE|2023|7,MAINE|2023|8
MAINE|2023|8,MAINE|2023|9
MAINE|2023|9,MAINE|2023|10
MAINE|2023|10,MAINE|2023|11
MAINE|2023|11,MAINE|2023|13
MAINE|2023|13,MAINE|2023|14
MAINE|2023|14,MAINE|2023|15
MAINE|2023|15,MAINE|2023|16
MAINE|2023|16,MAINE|2023|17
MAINE|2023|17,MAINE|2023|18
MAINE|2023|18,MAINE|2023|19
MAINE|2023|19,MAINE|2023|20
MAINE|2023|20,MAINE|2023|21
MAINE|2023|21,MAINE|2023|22
MAINE|2023|22,MAINE|2023|23
MAINE|2023|23,MAINE|2023|24
MAINE|2023|24,MAINE|2023|25
MAINE|2023|25,MAINE|2023|26
MAINE|2023|26,MAINE|2023|27
MAINE|2023|27,MAINE|2023|28
MAINE|2023|28,MAINE|2023|29
MAINE|2023|29,MAINE|2023|30
MAINE|2023|30,MAINE|2023|31
MAINE|2023|31,MAINE|2023|32
MAINE|2023|32,MAINE|2023|33
MAINE|2023|33,MAINE|2023|34
MAINE|2023|34,MAINE|2023|35
MAINE|2023|35,MAINE|2023|36
MAINE|2023|36,MAINE|2023|37
MAINE|2023|37,MAINE|2023|38
MAINE|2023|38,MAINE|2023|39
MAINE|2023|39,MAINE|2023|41
MAINE|2023|41,MAINE|2023|42
MAINE|2023|42,MAINE|2023|43
MAINE|2023|43,MAINE|2023|45
MAINE|2023|45,MAINE|2023|46
MAINE|2023|46,MAINE|2023|47
MAINE|2023|47,MAINE|2023|48
MAINE|2023|48,MAINE|2023|49
MAINE|2023|49,MAINE|2023|50
MAINE|2023|50,MAINE|2023|51
MAINE|2023|51,MAINE|2024|1
MAINE|2024|1,MAINE|2024|2
MAINE|2024|2,MAINE|2024|3
MAINE|2024|3,MAINE|2024|4
MAINE|2024|4,MAINE|2024|5
MAINE|2024|5,MAINE|2024|6
MAINE|2024|6,MAINE|2024|7
MAINE|2024|7,MAINE|2024|8
MAINE|2024|8,MAINE|2024|9
MAINE|2024|9,MAINE|2024|10
MAINE|2024|10,MAINE|2024|11
MAINE|2024|11,MAINE|2024|12
MAINE|2024|12,MAINE|2024|13
MAINE|2024|13,MAINE|2024|14
MAINE|2024|14,MAINE|2024|15
MAINE|2024|15,MAINE|2024|16
MAINE|2024|16,MAINE|2024|17
MAINE|2024|17,MAINE|2024|18
MAINE|2024|18,MAINE|2024|19
MAINE|2024|19,MAINE|2024|20
MAINE|2024|20,MAINE|2024|21
MAINE|2024|21,MAINE|2024|22
MAINE|2024|22,MAINE|2024|23
MAINE|2024|23,MAINE|2024|24
MAINE|2024|24,MAINE|2024|25
MAINE|2024|25,MAINE|2024|26
MAINE|2024|26,MAINE|2024|27
MAINE|2024|27,MAINE|2024|28
MAINE|2024|28,MAINE|2024|29
MAINE|2024|29,MAINE|2024|30
MAINE|2024|30,MAINE|2024|31
MAINE|2024|31,MAINE|2024|32
MAINE|2024|32,MAINE|2024|33
MAINE|2024|33,MAINE|2024|34
MAINE|2024|34,MAINE|2024|35
MAINE|2024|35,MAINE|2024|36
MAINE|2024|36,MAINE|2024|37
MAINE|2024|37,MAINE|2024|38
MAINE|2024|38,MAINE|2024|39
MAINE|2024|39,MAINE|2024|40
MAINE|2024|40,MAINE|2024|41
MAINE|2024|41,MAINE|2024|42
MAINE|2024|42,MAINE|2024|44
MAINE|2024|44,MAINE|2024|45
MAINE|2024|45,MAINE|2024|46
MAINE|2024|46,MAINE|2024|47
MAINE|2024|47,MAINE|2024|48
MAINE|2024|48,MAINE|2024|49
MAINE|2024|49,MAINE|2024|50
MAINE|2024|50,MAINE|2024|51
MAINE|2024|51,MAINE|2024|52
MAINE|2024|52,MAINE|2025|1
MAINE|2025|1,MAINE|2025|2
MAINE|2025|2,MAINE|2025|3
MAINE|2025|3,MAINE|2025|4
MAINE|2025|4,MAINE|2025|5
MAINE|2025|5,MAINE|2025|6
MAINE|2025|6,MAINE|2025|7
MAINE|2025|7,MAINE|2025|8
MAINE|2025|8,MAINE|2025|9
MAINE|2025|9,MAINE|2025|10
MAINE|2025|10,MAINE|2025|11
MAINE|2025|11,MAINE|2025|12
MAINE|2025|12,MAINE|2025|13
MAINE|2025|13,MAINE|2025|14
MARYLAND|2024|18,MARYLAND|2024|19
MARYLAND|2024|19,MARYLAND|2024|20
MARYLAND|2024|20,MARYLAND|2024|21
MARYLAND|2024|21,MARYLAND|2024|27
MARYLAND|2024|27,MARYLAND|2024|28
MARYLAND|2024|28,MARYLAND|2024|30
MARYLAND|2024|30,MARYLAND|2024|33
MARYLAND|2024|33,MARYLAND|2024|34
MARYLAND|2024|34,MARYLAND|2024|35
MARYLAND|2024|35,MARYLAND|2024|36
MARYLAND|2024|36,MARYLAND|2024|37
MARYLAND|2024|37,MARYLAND|2024|38
MARYLAND|2024|38,MARYLAND|2024|39
MARYLAND|2024|39,MARYLAND|2024|46
MARYLAND|2024|46,MARYLAND|2024|47
MARYLAND|2024|47,MARYLAND|2024|48
MARYLAND|2024|48,MARYLAND|2024|49
MARYLAND|2024|49,MARYLAND|2024|50
MARYLAND|2024|50,MARYLAND|2024|51
MARYLAND|2024|51,MARYLAND|2024|52
MARYLAND|2024|52,MARYLAND|2025|1
MARYLAND|2025|1,MARYLAND|2025|2
MARYLAND|2025|2,MARYLAND|2025|3
MARYLAND|2025|3,MARYLAND|2025|4
MARYLAND|2025|4,MARYLAND|2025|5
MARYLAND|2025|5,MARYLAND|2025|6
MARYLAND|2025|6,MARYLAND|2025|7
MARYLAND|2025|7,MARYLAND|2025|8
MARYLAND|2025|8,MARYLAND|2025|9
MARYLAND|2025|9,MARYLAND|2025|10
MARYLAND|2025|10,MARYLAND|2025|11
MASSACHUSETTS|2022|23,MASSACHUSETTS|2022|24
MASSACHUSETTS|2022|24,MASSACHUSETTS|2022|25
MASSACHUSETTS|2022|25,MASSACHUSETTS|2022|26
MASSACHUSETTS|2022|26,MASSACHUSETTS|2022|37
MASSACHUSETTS|2022|37,MASSACHUSETTS|2022|38
MASSACHUSETTS|2022|38,MASSACHUSETTS|2022|41
MASSACHUSETTS|2022|41,MASSACHUSETTS|2022|42
MASSACHUSETTS|2022|42,MASSACHUSETTS|2022|43
MASSACHUSETTS|2022|43,MASSACHUSETTS|2022|46
MASSACHUSETTS|2022|46,MASSACHUSETTS|2022|49
MASSACHUSETTS|2022|49,MASSACHUSETTS|2023|4
MASSACHUSETTS|2023|4,MASSACHUSETTS|2023|10
MASSACHUSETTS|2023|10,MASSACHUSETTS|2023|11
MASSACHUSETTS|2023|11,MASSACHUSETTS|2023|14
MASSACHUSETTS|2023|14,MASSACHUSETTS|2023|17
MASSACHUSETTS|2023|17,MASSACHUSETTS|2023|18
MASSACHUSETTS|2023|18,MASSACHUSETTS|2023|19
MASSACHUSETTS|2023|19,MASSACHUSETTS|2023|20
MASSACHUSETTS|2023|20,MASSACHUSETTS|2023|21
MASSACHUSETTS|2023|21,MASSACHUSETTS|2023|22
MASSACHUSETTS|2023|22,MASSACHUSETTS|2023|23
MASSACHUSETTS|2023|23,MASSACHUSETTS|2023|25
MASSACHUSETTS|2023|25,MASSACHUSETTS|2023|26
MASSACHUSETTS|2023|26,MASSACHUSETTS|2023|27
MASSACHUSETTS|2023|27,MASSACHUSETTS|2023|28
MASSACHUSETTS|2023|28,MASSACHUSETTS|2023|29
MASSACHUSETTS|2023|29,MASSACHUSETTS|2023|37
MASSACHUSETTS|2023|37,MASSACHUSETTS|2023|38
MASSACHUSETTS|2023|38,MASSACHUSETTS|2023|43
MASSACHUSETTS|2023|43,MASSACHUSETTS|2023|44
MASSACHUSETTS|2023|44,MASSACHUSETTS|2023|45
MASSACHUSETTS|2023|45,MASSACHUSETTS|2023|46
MASSACHUSETTS|2023|46,MASSACHUSETTS|2023|47
MASSACHUSETTS|2023|47,MASSACHUSETTS|2023|50
MASSACHUSETTS|2023|50,MASSACHUSETTS|2024|3
MASSACHUSETTS|2024|3,MASSACHUSETTS|2024|4
MASSACHUSETTS|2024|4,MASSACHUSETTS|2024|5
MASSACHUSETTS|2024|5,MASSACHUSETTS|2024|6
MASSACHUSETTS|2024|6,MASSACHUSETTS|2024|7
MASSACHUSETTS|2024|7,MASSACHUSETTS|2024|8
MASSACHUSETTS|2024|8,MASSACHUSETTS|2024|9
MASSACHUSETTS|2024|9,MASSACHUSETTS|2024|10
MASSACHUSETTS|2024|10,MASSACHUSETTS|2024|11
MASSACHUSETTS|2024|11,MASSACHUSETTS|2024|12
MASSACHUSETTS|2024|12,MASSACHUSETTS|2024|13
MASSACHUSETTS|2024|13,MASSACHUSETTS|2024|16
MASSACHUSETTS|2024|16,MASSACHUSETTS|2024|17
MASSACHUSETTS|2024|17,MASSACHUSETTS|2024|18
MASSACHUSETTS|2024|18,MASSACHUSETTS|2024|19
MASSACHUSETTS|2024|19,MASSACHUSETTS|2024|20
MASSACHUSETTS|2024|20,MASSACHUSETTS|2024|23
MASSACHUSETTS|2024|23,MASSACHUSETTS|2024|24
MASSACHUSETTS|2024|24,MASSACHUSETTS|2024|25
MASSACHUSETTS|2024|25,MASSACHUSETTS|2024|26
MASSACHUSETTS|2024|26,MASSACHUSETTS|2024|27
MASSACHUSETTS|2024|27,MASSACHUSETTS|2024|28
MASSACHUSETTS|2024|28,MASSACHUSETTS|2024|33
MASSACHUSETTS|2024|33,MASSACHUSETTS|2024|34
MASSACHUSETTS|2024|34,MASSACHUSETTS|2024|36
MASSACHUSETTS|2024|36,MASSACHUSETTS|2024|37
MASSACHUSETTS|2024|37,MASSACHUSETTS|2024|38
MASSACHUSETTS|2024|38,MASSACHUSETTS|2024|39
MASSACHUSETTS|2024|39,MASSACHUSETTS|2024|40
MASSACHUSETTS|2024|40,MASSACHUSETTS|2024|41
MASSACHUSETTS|2024|41,MASSACHUSETTS|2024|42
MASSACHUSETTS|2024|42,MASSACHUSETTS|2024|43
MASSACHUSETTS|2024|43,MASSACHUSETTS|2024|44
MASSACHUSETTS|2024|44,MASSACHUSETTS|2024|45
MASSACHUSETTS|2024|45,MASSACHUSETTS|2024|46
MASSACHUSETTS|2024|46,MASSACHUSETTS|2024|47
MASSACHUSETTS|2024|47,MASSACHUSETTS|2024|48
MASSACHUSETTS|2024|48,MASSACHUSETTS|2024|49
MASSACHUSETTS|2024|49,MASSACHUSETTS|2024|50
MASSACHUSETTS|2024|50,MASSACHUSETTS|2024|51
MASSACHUSETTS|2024|51,MASSACHUSETTS|2024|52
MASSACHUSETTS|2024|52,MASSACHUSETTS|2025|1
MASSACHUSETTS|2025|1,MASSACHUSETTS|2025|2
MASSACHUSETTS|2025|2,MASSACHUSETTS|2025|3
MASSACHUSETTS|2025|3,MASSACHUSETTS|2025|4
MASSACHUSETTS|2025|4,MASSACHUSETTS|2025|5
MASSACHUSETTS|2025|5,MASSACHUSETTS|2025|7
MASSACHUSETTS|2025|7,MASSACHUSETTS|2025|8
MASSACHUSETTS|2025|8,MASSACHUSETTS|2025|9
MASSACHUSETTS|2025|9,MASSACHUSETTS|2025|10
MASSACHUSETTS|2025|10,MASSACHUSETTS|2025|11
MASSACHUSETTS|2025|11,MASSACHUSETTS|2025|13
MICHIGAN|2022|1,MICHIGAN|2022|2
MICHIGAN|2022|2,MICHIGAN|2022|5
MICHIGAN|2022|5,MICHIGAN|2022|6
MICHIGAN|2022|6,MICHIGAN|2022|7
MICHIGAN|2022|7,MICHIGAN|2022|8
MICHIGAN|2022|8,MICHIGAN|2022|9
MICHIGAN|2022|9,MICHIGAN|2022|10
MICHIGAN|2022|10,MICHIGAN|2022|11
MICHIGAN|2022|11,MICHIGAN|2022|12
MICHIGAN|2022|12,MICHIGAN|2022|13
MICHIGAN|2022|13,MICHIGAN|2022|14
MICHIGAN|2022|14,MICHIGAN|2022|15
MICHIGAN|2022|15,MICHIGAN|2022|16
MICHIGAN|2022|16,MICHIGAN|2022|17
MICHIGAN|2022|17,MICHIGAN|2022|18
MICHIGAN|2022|18,MICHIGAN|2022|19
MICHIGAN|2022|19,MICHIGAN|2022|20
MICHIGAN|2022|20,MICHIGAN|2022|21
MICHIGAN|2022|21,MICHIGAN|2022|22
MICHIGAN|2022|22,MICHIGAN|2022|23
MICHIGAN|2022|23,MICHIGAN|2022|24
MICHIGAN|2022|24,MICHIGAN|2022|25
MICHIGAN|2022|25,MICHIGAN|2022|26
MICHIGAN|2022|26,MICHIGAN|2022|27
MICHIGAN|2022|27,MICHIGAN|2022|28
MICHIGAN|2022|28,MICHIGAN|2022|29
MICHIGAN|2022|29,MICHIGAN|2022|30
MICHIGAN|2022|30,MICHIGAN|2022|31
MICHIGAN|2022|31,MICHIGAN|2022|32
MICHIGAN|2022|32,MICHIGAN|2022|33
MICHIGAN|2022|33,MICHIGAN|2022|34
MICHIGAN|2022|34,MICHIGAN|2022|35
MICHIGAN|2022|35,MICHIGAN|2022|36
MICHIGAN|2022|36,MICHIGAN|2022|37
MICHIGAN|2022|37,MICHIGAN|2022|38
MICHIGAN|2022|38,MICHIGAN|2022|39
MICHIGAN|2022|39,MICHIGAN|2022|40
MICHIGAN|2022|40,MICHIGAN|2022|41
MICHIGAN|2022|41,MICHIGAN|2022|42
MICHIGAN|2022|42,MICHIGAN|2022|43
MICHIGAN|2022|43,MICHIGAN|2022|44
MICHIGAN|2022|44,MICHIGAN|2022|45
MICHIGAN|2022|45,MICHIGAN|2022|46
MICHIGAN|2022|46,MICHIGAN|2022|47
MICHIGAN|2022|47,MICHIGAN|2022|48
MICHIGAN|2022|48,MICHIGAN|2022|49
MICHIGAN|2022|49,MICHIGAN|2022|50
MICHIGAN|2022|50,MICHIGAN|2022|51
MICHIGAN|2022|51,MICHIGAN|2022|52
MICHIGAN|2022|52,MICHIGAN|2023|1
MICHIGAN|2023|1,MICHIGAN|2023|2
MICHIGAN|2023|2,MICHIGAN|2023|3
MICHIGAN|2023|3,MICHIGAN|2023|4
MICHIGAN|2023|4,MICHIGAN|2023|5
MICHIGAN|2023|5,MICHIGAN|2023|6
MICHIGAN|2023|6,MICHIGAN|2023|7
MICHIGAN|2023|7,MICHIGAN|2023|8
MICHIGAN|2023|8,MICHIGAN|2023|9
MICHIGAN|2023|9,MICHIGAN|2023|10
MICHIGAN|2023|10,MICHIGAN|2023|11
MICHIGAN|2023|11,MICHIGAN|2023|13
MICHIGAN|2023|13,MICHIGAN|2023|14
MICHIGAN|2023|14,MICHIGAN|2023|15
MICHIGAN|2023|15,MICHIGAN|2023|16
MICHIGAN|2023|16,MICHIGAN|2023|17
MICHIGAN|2023|17,MICHIGAN|2023|18
MICHIGAN|2023|18,MICHIGAN|2023|19
MICHIGAN|2023|19,MICHIGAN|2023|20
MICHIGAN|2023|20,MICHIGAN|2023|21
MICHIGAN|2023|21,MICHIGAN|2023|22
MICHIGAN|2023|22,MICHIGAN|2023|23
MICHIGAN|2023|23,MICHIGAN|2023|24
MICHIGAN|2023|24,MICHIGAN|2023|25
MICHIGAN|2023|25,MICHIGAN|2023|26
MICHIGAN|2023|26,MICHIGAN|2023|27
MICHIGAN|2023|27,MICHIGAN|2023|28
MICHIGAN|2023|28,MICHIGAN|2023|29
MICHIGAN|2023|29,MICHIGAN|2023|30
MICHIGAN|2023|30,MICHIGAN|2023|31
MICHIGAN|2023|31,MICHIGAN|2023|32
MICHIGAN|2023|32,MICHIGAN|2023|33
MICHIGAN|2023|33,MICHIGAN|2023|34
MICHIGAN|2023|34,MICHIGAN|2023|35
MICHIGAN|2023|35,MICHIGAN|2023|36
MICHIGAN|2023|36,MICHIGAN|2023|37
MICHIGAN|2023|37,MICHIGAN|2023|38
MICHIGAN|2023|38,MICHIGAN|2023|39
MICHIGAN|2023|39,MICHIGAN|2023|40
MICHIGAN|2023|40,MICHIGAN|2023|41
MICHIGAN|2023|41,MICHIGAN|2023|42
MICHIGAN|2023|42,MICHIGAN|2023|43
MICHIGAN|2023|43,MICHIGAN|2023|44
MICHIGAN|2023|44,MICHIGAN|2023|45
MICHIGAN|2023|45,MICHIGAN|2023|46
MICHIGAN|2023|46,MICHIGAN|2023|47
MICHIGAN|2023|47,MICHIGAN|2023|48
MICHIGAN|2023|48,MICHIGAN|2023|49
MICHIGAN|2023|49,MICHIGAN|2023|50
MICHIGAN|2023|50,MICHIGAN|2023|51
MICHIGAN|2023|51,MICHIGAN|2023|52
MICHIGAN|2023|52,MICHIGAN|2024|1
MICHIGAN|2024|1,MICHIGAN|2024|2
MICHIGAN|2024|2,MICHIGAN|2024|3
MICHIGAN|2024|3,MICHIGAN|2024|4
MICHIGAN|2024|4,MICHIGAN|2024|5
MICHIGAN|2024|5,MICHIGAN|2024|6
MICHIGAN|2024|6,MICHIGAN|2024|7
MICHIGAN|2024|7,MICHIGAN|2024|8
MICHIGAN|2024|8,MICHIGAN|2024|9
MICHIGAN|2024|9,MICHIGAN|2024|10
MICHIGAN|2024|10,MICHIGAN|2024|11
MICHIGAN|2024|11,MICHIGAN|2024|12
MICHIGAN|2024|12,MICHIGAN|2024|13
MICHIGAN|2024|13,MICHIGAN|2024|14
MICHIGAN|2024|14,MICHIGAN|2024|15
MICHIGAN|2024|15,MICHIGAN|2024|16
MICHIGAN|2024|16,MICHIGAN|2024|17
MICHIGAN|2024|17,MICHIGAN|2024|18
MICHIGAN|2024|18,MICHIGAN|2024|19
MICHIGAN|2024|19,MICHIGAN|2024|20
MICHIGAN|2024|20,MICHIGAN|2024|21
MICHIGAN|2024|21,MICHIGAN|2024|22
MICHIGAN|2024|22,MICHIGAN|2024|23
MICHIGAN|2024|23,MICHIGAN|2024|24
MICHIGAN|2024|24,MICHIGAN|2024|25
MICHIGAN|2024|25,MICHIGAN|2024|26
MICHIGAN|2024|26,MICHIGAN|2024|27
MICHIGAN|2024|27,MICHIGAN|2024|28
MICHIGAN|2024|28,MICHIGAN|2024|29
MICHIGAN|2024|29,MICHIGAN|2024|30
MICHIGAN|2024|30,MICHIGAN|2024|31
MICHIGAN|2024|31,MICHIGAN|2024|32
MICHIGAN|2024|32,MICHIGAN|2024|33
MICHIGAN|2024|33,MICHIGAN|2024|34
MICHIGAN|2024|34,MICHIGAN|2024|35
MICHIGAN|2024|35,MICHIGAN|2024|36
MICHIGAN|2024|36,MICHIGAN|2024|37
MICHIGAN|2024|37,MICHIGAN|2024|38
MICHIGAN|2024|38,MICHIGAN|2024|39
MICHIGAN|2024|39,MICHIGAN|2024|40
MICHIGAN|2024|40,MICHIGAN|2024|41
MICHIGAN|2024|41,MICHIGAN|2024|42
MICHIGAN|2024|42,MICHIGAN|2024|43
MICHIGAN|2024|43,MICHIGAN|2024|44
MICHIGAN|2024|44,MICHIGAN|2024|45
MICHIGAN|2024|45,MICHIGAN|2024|46
MICHIGAN|2024|46,MICHIGAN|2024|47
MICHIGAN|2024|47,MICHIGAN|2024|48
MICHIGAN|2024|48,MICHIGAN|2024|49
MICHIGAN|2024|49,MICHIGAN|2024|50
MICHIGAN|2024|50,MICHIGAN|2024|51
MICHIGAN|2024|51,MICHIGAN|2024|52
MICHIGAN|2024|52,MICHIGAN|2025|1
MICHIGAN|2025|1,MICHIGAN|2025|2
MICHIGAN|2025|2,MICHIGAN|2025|3
MICHIGAN|2025|3,MICHIGAN|2025|4
MICHIGAN|2025|4,MICHIGAN|2025|5
MICHIGAN|2025|5,MICHIGAN|2025|6
MICHIGAN|2025|6,MICHIGAN|2025|7
MICHIGAN|2025|7,MICHIGAN|2025|8
MICHIGAN|2025|8,MICHIGAN|2025|9
MICHIGAN|2025|9,MICHIGAN|2025|10
MICHIGAN|2025|10,MICHIGAN|2025|11
MICHIGAN|2025|11,MICHIGAN|2025|14
MINNESOTA|2022|2,MINNESOTA|2022|3
MINNESOTA|2022|3,MINNESOTA|2022|4
MINNESOTA|2022|4,MINNESOTA|2022|5
MINNESOTA|2022|5,MINNESOTA|2022|6
MINNESOTA|2022|6,MINNESOTA|2022|7
MINNESOTA|2022|7,MINNESOTA|2022|8
MINNESOTA|2022|8,MINNESOTA|2022|9
MINNESOTA|2022|9,MINNESOTA|2022|11
MINNESOTA|2022|11,MINNESOTA|2022|13
MINNESOTA|2022|13,MINNESOTA|2022|14
MINNESOTA|2022|14,MINNESOTA|2022|15
MINNESOTA|2022|15,MINNESOTA|2022|16
MINNESOTA|2022|16,MINNESOTA|2022|18
MINNESOTA|2022|18,MINNESOTA|2022|20
MINNESOTA|2022|20,MINNESOTA|2022|21
MINNESOTA|2022|21,MINNESOTA|2022|22
MINNESOTA|2022|22,MINNESOTA|2022|23
MINNESOTA|2022|23,MINNESOTA|2022|25
MINNESOTA|2022|25,MINNESOTA|2022|26
MINNESOTA|2022|26,MINNESOTA|2022|28
MINNESOTA|2022|28,MINNESOTA|2022|29
MINNESOTA|2022|29,MINNESOTA|2022|30
MINNESOTA|2022|30,MINNESOTA|2022|31
MINNESOTA|2022|31,MINNESOTA|2022|32
MINNESOTA|2022|32,MINNESOTA|2022|33
MINNESOTA|2022|33,MINNESOTA|2022|34
MINNESOTA|2022|34,MINNESOTA|2022|35
MINNESOTA|2022|35,MINNESOTA|2022|36
MINNESOTA|2022|36,MINNESOTA|2022|37
MINNESOTA|2022|37,MINNESOTA|2022|38
MINNESOTA|2022|38,MINNESOTA|2022|39
MINNESOTA|2022|39,MINNESOTA|2022|40
MINNESOTA|2022|40,MINNESOTA|2022|41
MINNESOTA|2022|41,MINNESOTA|2022|42
MINNESOTA|2022|42,MINNESOTA|2022|43
MINNESOTA|2022|43,MINNESOTA|2022|44
MINNESOTA|2022|44,MINNESOTA|2022|45
MINNESOTA|2022|45,MINNESOTA|2022|46
MINNESOTA|2022|46,MINNESOTA|2022|47
MINNESOTA|2022|47,MINNESOTA|2022|48
MINNESOTA|2022|48,MINNESOTA|2022|49
MINNESOTA|2022|49,MINNESOTA|2022|50
MINNESOTA|2022|50,MINNESOTA|2022|51
MINNESOTA|2022|51,MINNESOTA|2023|4
MINNESOTA|2023|4,MINNESOTA|2023|5
MINNESOTA|2023|5,MINNESOTA|2023|6
MINNESOTA|2023|6,MINNESOTA|2023|7
MINNESOTA|2023|7,MINNESOTA|2023|8
MINNESOTA|2023|8,MINNESOTA|2023|9
MINNESOTA|2023|9,MINNESOTA|2023|10
MINNESOTA|2023|10,MINNESOTA|2023|11
