report_id,location_id,year,week,cases_current_week,cases_diff,cumulative_ytd_current_year,cumulative_ytd_prev_year
IDAHO|2022|47,IDAHO,2022,47,57,-26,4741,5697
MONTANA|2022|47,MONTANA,2022,47,25,-28,3622,3659
NEW MEXICO|2022|47,NEW MEXICO,2022,47,10,-2,9206,11417
UTAH|2022|47,UTAH,2022,47,183,3,10080,10263
WYOMING|2022|47,WYOMING,2022,47,28,12,1306,1923
ALASKA|2022|47,ALASKA,2022,47,10,-36,4645,5032
CALIFORNIA|2022|47,CALIFORNIA,2022,47,1369,-891,169906,174446
OREGON|2022|47,OREGON,2022,47,252,-101,14200,14222
WASHINGTON|2022|47,WASHINGTON,2022,47,355,-214,17540,27558
MAINE|2022|48,MAINE,2022,48,44,-8,2832,3120
VERMONT|2022|48,VERMONT,2022,48,22,3,1122,815
NEW JERSEY|2022|48,NEW JERSEY,2022,48,391,26,20918,31319
NEW YORK|2022|48,NEW YORK,2022,48,876,281,36101,37035
PENNSYLVANIA|2022|48,PENNSYLVANIA,2022,48,789,138,50598,49313
ILLINOIS|2022|48,ILLINOIS,2022,48,61,48,43736,67206
MICHIGAN|2022|48,MICHIGAN,2022,48,275,117,29756,42271
WISCONSIN|2022|48,WISCONSIN,2022,48,453,198,23155,26205
IOWA|2022|48,IOWA,2022,48,36,2,13065,14577
KANSAS|2022|48,KANSAS,2022,48,83,7,10813,13915
MINNESOTA|2022|48,MINNESOTA,2022,48,148,137,20247,21058
MISSOURI|2022|48,MISSOURI,2022,48,408,117,28545,29357
NEBRASKA|2022|48,NEBRASKA,2022,48,133,-23,8761,8184
SOUTH DAKOTA|2022|48,SOUTH DAKOTA,2022,48,75,13,4671,4495
DELAWARE|2022|48,DELAWARE,2022,48,123,76,4784,4565
DISTRICT OF COLUMBIA|2022|48,DISTRICT OF COLUMBIA,2022,48,101,40,7370,6485
FLORIDA|2022|48,FLORIDA,2022,48,1262,228,92151,96180
NORTH CAROLINA|2022|48,NORTH CAROLINA,2022,48,7,4,50818,59395
SOUTH CAROLINA|2022|48,SOUTH CAROLINA,2022,48,547,-48,32992,34089
VIRGINIA|2022|48,VIRGINIA,2022,48,608,-14,38048,37420
WEST VIRGINIA|2022|48,WEST VIRGINIA,2022,48,10,5,3941,4874
ALABAMA|2022|48,ALABAMA,2022,48,539,65,28389,29352
KENTUCKY|2022|48,KENTUCKY,2022,48,331,39,16864,16714
MISSISSIPPI|2022|48,MISSISSIPPI,2022,48,124,38,18158,20583
ARKANSAS|2022|48,ARKANSAS,2022,48,204,90,14694,16700
LOUISIANA|2022|48,LOUISIANA,2022,48,272,26,32724,31586
OKLAHOMA|2022|48,OKLAHOMA,2022,48,52,37,10339,19249
TEXAS|2022|48,TEXAS,2022,48,77,-583,89842,140582
ARIZONA|2022|48,ARIZONA,2022,48,492,131,36918,38836
COLORADO|2022|48,COLORADO,2022,48,538,47,24239,24444
IDAHO|2022|48,IDAHO,2022,48,74,17,4895,5792
MONTANA|2022|48,MONTANA,2022,48,30,5,3704,3740
NEW MEXICO|2022|48,NEW MEXICO,2022,48,8,-2,9485,11628
UTAH|2022|48,UTAH,2022,48,173,-10,10264,10481
ALASKA|2022|48,ALASKA,2022,48,50,40,4781,5136
CALIFORNIA|2022|48,CALIFORNIA,2022,48,2350,981,173749,178489
OREGON|2022|48,OREGON,2022,48,243,-9,14446,14531
WASHINGTON|2022|48,WASHINGTON,2022,48,400,45,17940,28105
MAINE|2022|49,MAINE,2022,49,49,5,2891,3176
MASSACHUSETTS|2022|49,MASSACHUSETTS,2022,49,395,-49,26436,25641
RHODE ISLAND|2022|49,RHODE ISLAND,2022,49,91,-12,4251,4639
NEW JERSEY|2022|49,NEW JERSEY,2022,49,384,-7,21302,31933
NEW YORK|2022|49,NEW YORK,2022,49,860,-16,36959,37821
PENNSYLVANIA|2022|49,PENNSYLVANIA,2022,49,888,99,51675,50325
ILLINOIS|2022|49,ILLINOIS,2022,49,65,4,45207,68606
MICHIGAN|2022|49,MICHIGAN,2022,49,212,-63,30515,43157
WISCONSIN|2022|49,WISCONSIN,2022,49,399,-54,23615,26719
IOWA|2022|49,IOWA,2022,49,25,-11,13447,14869
KANSAS|2022|49,KANSAS,2022,49,121,38,10934,14186
MINNESOTA|2022|49,MINNESOTA,2022,49,65,-83,20512,21529
MISSOURI|2022|49,MISSOURI,2022,49,495,87,29452,29958
NEBRASKA|2022|49,NEBRASKA,2022,49,143,10,8996,8391
NORTH DAKOTA|2022|49,NORTH DAKOTA,2022,49,5,4,3080,3799
DELAWARE|2022|49,DELAWARE,2022,49,152,29,4936,4646
DISTRICT OF COLUMBIA|2022|49,DISTRICT OF COLUMBIA,2022,49,103,2,7525,6612
FLORIDA|2022|49,FLORIDA,2022,49,1521,259,94386,98332
NORTH CAROLINA|2022|49,NORTH CAROLINA,2022,49,4,-3,51851,60738
SOUTH CAROLINA|2022|49,SOUTH CAROLINA,2022,49,672,125,33664,34712
VIRGINIA|2022|49,VIRGINIA,2022,49,793,185,38872,38203
WEST VIRGINIA|2022|49,WEST VIRGINIA,2022,49,12,2,4008,4965
ALABAMA|2022|49,ALABAMA,2022,49,631,92,29082,30046
KENTUCKY|2022|49,KENTUCKY,2022,49,373,42,17237,17103
MISSISSIPPI|2022|49,MISSISSIPPI,2022,49,139,15,18614,21076
ARKANSAS|2022|49,ARKANSAS,2022,49,201,-3,15061,17094
LOUISIANA|2022|49,LOUISIANA,2022,49,354,82,33473,32272
OKLAHOMA|2022|49,OKLAHOMA,2022,49,37,-15,16249,19701
ARIZONA|2022|49,ARIZONA,2022,49,508,16,37711,39670
IDAHO|2022|49,IDAHO,2022,49,81,7,4984,5913
MONTANA|2022|49,MONTANA,2022,49,42,12,3808,3839
NEW MEXICO|2022|49,NEW MEXICO,2022,49,17,9,9667,11879
UTAH|2022|49,UTAH,2022,49,175,2,10494,10690
WYOMING|2022|49,WYOMING,2022,49,23,-5,1383,1994
ALASKA|2022|49,ALASKA,2022,49,43,-7,4874,5270
CALIFORNIA|2022|49,CALIFORNIA,2022,49,2370,20,177450,182430
OREGON|2022|49,OREGON,2022,49,293,50,14739,14846
WASHINGTON|2022|49,WASHINGTON,2022,49,370,-30,18310,28643
MAINE|2022|50,MAINE,2022,50,56,7,2949,3246
VERMONT|2022|50,VERMONT,2022,50,21,-1,1162,872
NEW JERSEY|2022|50,NEW JERSEY,2022,50,409,25,21711,32553
NEW YORK|2022|50,NEW YORK,2022,50,806,-54,37763,38601
PENNSYLVANIA|2022|50,PENNSYLVANIA,2022,50,827,-61,52707,51297
ILLINOIS|2022|50,ILLINOIS,2022,50,54,-11,47144,69986
MICHIGAN|2022|50,MICHIGAN,2022,50,222,10,31290,44023
WISCONSIN|2022|50,WISCONSIN,2022,50,369,-30,24108,27192
IOWA|2022|50,IOWA,2022,50,38,13,13688,15162
KANSAS|2022|50,KANSAS,2022,50,77,-44,11011,14457
MINNESOTA|2022|50,MINNESOTA,2022,50,78,13,20973,21950
MISSOURI|2022|50,MISSOURI,2022,50,435,-60,30253,30588
NEBRASKA|2022|50,NEBRASKA,2022,50,90,-53,9119,8584
SOUTH DAKOTA|2022|50,SOUTH DAKOTA,2022,50,30,-45,4800,4700
DELAWARE|2022|50,DELAWARE,2022,50,66,-86,5002,4729
DISTRICT OF COLUMBIA|2022|50,DISTRICT OF COLUMBIA,2022,50,106,3,7693,6767
FLORIDA|2022|50,FLORIDA,2022,50,1534,13,96511,100640
GEORGIA|2022|50,GEORGIA,2022,50,757,228,48556,66164
NORTH CAROLINA|2022|50,NORTH CAROLINA,2022,50,8,4,53134,61968
SOUTH CAROLINA|2022|50,SOUTH CAROLINA,2022,50,729,57,34393,35392
VIRGINIA|2022|50,VIRGINIA,2022,50,775,-18,39675,39057
WEST VIRGINIA|2022|50,WEST VIRGINIA,2022,50,15,3,4090,5070
ALABAMA|2022|50,ALABAMA,2022,50,538,-93,29658,30584
KENTUCKY|2022|50,KENTUCKY,2022,50,289,-84,17526,17448
MISSISSIPPI|2022|50,MISSISSIPPI,2022,50,130,-9,19062,21531
TENNESSEE|2022|50,TENNESSEE,2022,50,78,-246,33100,38233
ARKANSAS|2022|50,ARKANSAS,2022,50,179,-22,15395,17463
LOUISIANA|2022|50,LOUISIANA,2022,50,229,-125,34085,32929
OKLAHOMA|2022|50,OKLAHOMA,2022,50,58,21,16499,20127
ARIZONA|2022|50,ARIZONA,2022,50,471,-37,38369,40436
COLORADO|2022|50,COLORADO,2022,50,505,-33,24770,25653
IDAHO|2022|50,IDAHO,2022,50,67,-14,5109,6045
MONTANA|2022|50,MONTANA,2022,50,45,3,3885,3906
UTAH|2022|50,UTAH,2022,50,37,-138,10538,10898
CALIFORNIA|2022|50,CALIFORNIA,2022,50,2197,-173,181021,186163
OREGON|2022|50,OREGON,2022,50,271,-22,15010,15173
WASHINGTON|2022|50,WASHINGTON,2022,50,354,-16,18664,29141
NON-US RESIDENTS|2022|50,NON-US RESIDENTS,2022,50,3,2,132,112
MAINE|2022|51,MAINE,2022,51,33,-23,2983,3301
NEW JERSEY|2022|51,NEW JERSEY,2022,51,398,-11,22109,33023
NEW YORK|2022|51,NEW YORK,2022,51,729,-77,38442,39218
PENNSYLVANIA|2022|51,PENNSYLVANIA,2022,51,922,95,53846,52495
ILLINOIS|2022|51,ILLINOIS,2022,51,57,3,49332,70988
MICHIGAN|2022|51,MICHIGAN,2022,51,173,-49,31904,44745
WISCONSIN|2022|51,WISCONSIN,2022,51,338,-31,24531,27597
IOWA|2022|51,IOWA,2022,51,53,15,14049,15412
MINNESOTA|2022|51,MINNESOTA,2022,51,147,69,21535,22285
MISSOURI|2022|51,MISSOURI,2022,51,375,-60,30951,31082
NEBRASKA|2022|51,NEBRASKA,2022,51,143,53,9330,8754
SOUTH DAKOTA|2022|51,SOUTH DAKOTA,2022,51,10,-20,4845,4777
DELAWARE|2022|51,DELAWARE,2022,51,112,46,5114,4823
DISTRICT OF COLUMBIA|2022|51,DISTRICT OF COLUMBIA,2022,51,30,-76,7773,6872
FLORIDA|2022|51,FLORIDA,2022,51,1441,-93,98573,102251
GEORGIA|2022|51,GEORGIA,2022,51,638,-119,49194,67088
NORTH CAROLINA|2022|51,NORTH CAROLINA,2022,51,9,1,53872,62843
SOUTH CAROLINA|2022|51,SOUTH CAROLINA,2022,51,559,-170,34952,36000
VIRGINIA|2022|51,VIRGINIA,2022,51,695,-80,40450,39873
WEST VIRGINIA|2022|51,WEST VIRGINIA,2022,51,6,-9,4178,5159
ALABAMA|2022|51,ALABAMA,2022,51,535,-3,30231,31098
KENTUCKY|2022|51,KENTUCKY,2022,51,342,53,17868,17748
LOUISIANA|2022|51,LOUISIANA,2022,51,348,119,34909,33377
OKLAHOMA|2022|51,OKLAHOMA,2022,51,46,-12,16703,20406
ARIZONA|2022|51,ARIZONA,2022,51,445,-26,38972,41003
IDAHO|2022|51,IDAHO,2022,51,61,-6,5200,6139
MONTANA|2022|51,MONTANA,2022,51,27,-18,3932,3981
NEVADA|2022|51,NEVADA,2022,51,22,20,1024,16140
NEW MEXICO|2022|51,NEW MEXICO,2022,51,14,-3,9785,12261
UTAH|2022|51,UTAH,2022,51,1,-36,10539,11055
WYOMING|2022|51,WYOMING,2022,51,14,-9,1459,2050
CALIFORNIA|2022|51,CALIFORNIA,2022,51,1854,-343,184382,188951
OREGON|2022|51,OREGON,2022,51,217,-54,15228,15400
WASHINGTON|2022|51,WASHINGTON,2022,51,348,-6,19012,29463
NON-US RESIDENTS|2022|51,NON-US RESIDENTS,2022,51,1,-2,133,112
MICHIGAN|2022|52,MICHIGAN,2022,52,99,-74,32553,45474
WISCONSIN|2022|52,WISCONSIN,2022,52,185,-153,24903,27841
NEBRASKA|2022|52,NEBRASKA,2022,52,91,-52,9475,8897
NORTH DAKOTA|2022|52,NORTH DAKOTA,2022,52,1,-4,3084,3964
SOUTH DAKOTA|2022|52,SOUTH DAKOTA,2022,52,3,-7,4848,4853
NORTH CAROLINA|2022|52,NORTH CAROLINA,2022,52,6,-3,55325,63659
SOUTH CAROLINA|2022|52,SOUTH CAROLINA,2022,52,354,-205,35316,36477
VIRGINIA|2022|52,VIRGINIA,2022,52,581,-114,41068,40409
ALABAMA|2022|52,ALABAMA,2022,52,390,-145,30682,31500
KENTUCKY|2022|52,KENTUCKY,2022,52,238,-104,18046,18392
MISSISSIPPI|2022|52,MISSISSIPPI,2022,52,73,-57,19298,22126
COLORADO|2022|52,COLORADO,2022,52,291,-214,25639,26747
IDAHO|2022|52,IDAHO,2022,52,39,-22,5314,6318
NEVADA|2022|52,NEVADA,2022,52,45,23,1141,16348
OREGON|2022|52,OREGON,2022,52,218,1,15454,15596
MAINE|2023|1,MAINE,2023,1,33,0,33,42
VERMONT|2023|1,VERMONT,2023,1,19,-2,19,17
NEW JERSEY|2023|1,NEW JERSEY,2023,1,319,-79,319,334
NEW YORK|2023|1,NEW YORK,2023,1,459,-270,459,293
PENNSYLVANIA|2023|1,PENNSYLVANIA,2023,1,703,-219,703,827
ILLINOIS|2023|1,ILLINOIS,2023,1,40,-17,40,843
MICHIGAN|2023|1,MICHIGAN,2023,1,310,211,310,477
OHIO|2023|1,OHIO,2023,1,890,-41,890,1034
WISCONSIN|2023|1,WISCONSIN,2023,1,423,238,423,396
IOWA|2023|1,IOWA,2023,1,27,-26,27,310
KANSAS|2023|1,KANSAS,2023,1,60,-17,60,224
MISSOURI|2023|1,MISSOURI,2023,1,192,-183,192,371
SOUTH DAKOTA|2023|1,SOUTH DAKOTA,2023,1,50,47,50,77
DELAWARE|2023|1,DELAWARE,2023,1,81,-31,81,99
DISTRICT OF COLUMBIA|2023|1,DISTRICT OF COLUMBIA,2023,1,85,55,85,102
FLORIDA|2023|1,FLORIDA,2023,1,702,-739,702,852
GEORGIA|2023|1,GEORGIA,2023,1,637,-1,637,1176
NORTH CAROLINA|2023|1,NORTH CAROLINA,2023,1,9,3,9,1114
SOUTH CAROLINA|2023|1,SOUTH CAROLINA,2023,1,481,127,481,551
VIRGINIA|2023|1,VIRGINIA,2023,1,496,-85,496,508
WEST VIRGINIA|2023|1,WEST VIRGINIA,2023,1,13,7,13,84
ALABAMA|2023|1,ALABAMA,2023,1,352,-38,352,396
KENTUCKY|2023|1,KENTUCKY,2023,1,200,-38,200,90
MISSISSIPPI|2023|1,MISSISSIPPI,2023,1,95,22,95,409
TENNESSEE|2023|1,TENNESSEE,2023,1,11,-67,11,647
ARKANSAS|2023|1,ARKANSAS,2023,1,127,-52,127,291
LOUISIANA|2023|1,LOUISIANA,2023,1,278,-70,278,643
ARIZONA|2023|1,ARIZONA,2023,1,350,-95,350,705
IDAHO|2023|1,IDAHO,2023,1,59,20,59,38
MONTANA|2023|1,MONTANA,2023,1,29,2,29,53
NEVADA|2023|1,NEVADA,2023,1,34,-11,34,2
NEW MEXICO|2023|1,NEW MEXICO,2023,1,10,-4,10,205
UTAH|2023|1,UTAH,2023,1,2,1,2,215
WYOMING|2023|1,WYOMING,2023,1,11,-3,11,1
CALIFORNIA|2023|1,CALIFORNIA,2023,1,1765,-89,1765,3368
OREGON|2023|1,OREGON,2023,1,222,4,222,324
WASHINGTON|2023|1,WASHINGTON,2023,1,295,-53,295,308
MAINE|2023|2,MAINE,2023,2,51,18,87,90
RHODE ISLAND|2023|2,RHODE ISLAND,2023,2,81,-10,146,90
NEW JERSEY|2023|2,NEW JERSEY,2023,2,586,267,905,808
NEW YORK|2023|2,NEW YORK,2023,2,745,286,1204,828
PENNSYLVANIA|2023|2,PENNSYLVANIA,2023,2,808,105,1599,1847
ILLINOIS|2023|2,ILLINOIS,2023,2,83,43,334,1687
MICHIGAN|2023|2,MICHIGAN,2023,2,270,-40,626,1235
WISCONSIN|2023|2,WISCONSIN,2023,2,456,33,888,847
KANSAS|2023|2,KANSAS,2023,2,78,18,138,478
MISSOURI|2023|2,MISSOURI,2023,2,446,254,799,878
NORTH DAKOTA|2023|2,NORTH DAKOTA,2023,2,76,75,128,146
SOUTH DAKOTA|2023|2,SOUTH DAKOTA,2023,2,43,-7,107,169
DISTRICT OF COLUMBIA|2023|2,DISTRICT OF COLUMBIA,2023,2,47,-38,132,255
FLORIDA|2023|2,FLORIDA,2023,2,1537,835,2473,2532
GEORGIA|2023|2,GEORGIA,2023,2,866,229,1503,2394
NORTH CAROLINA|2023|2,NORTH CAROLINA,2023,2,3,-6,13,2268
SOUTH CAROLINA|2023|2,SOUTH CAROLINA,2023,2,647,166,1128,1115
VIRGINIA|2023|2,VIRGINIA,2023,2,822,326,1540,1246
WEST VIRGINIA|2023|2,WEST VIRGINIA,2023,2,12,-1,42,172
ALABAMA|2023|2,ALABAMA,2023,2,603,251,964,928
KENTUCKY|2023|2,KENTUCKY,2023,2,304,104,504,308
MISSISSIPPI|2023|2,MISSISSIPPI,2023,2,150,55,419,789
ARKANSAS|2023|2,ARKANSAS,2023,2,254,127,497,613
LOUISIANA|2023|2,LOUISIANA,2023,2,248,-30,839,1282
OKLAHOMA|2023|2,OKLAHOMA,2023,2,70,24,147,717
ARIZONA|2023|2,ARIZONA,2023,2,490,140,1082,1459
COLORADO|2023|2,COLORADO,2023,2,507,216,507,718
IDAHO|2023|2,IDAHO,2023,2,81,22,139,137
MONTANA|2023|2,MONTANA,2023,2,35,6,79,125
NEVADA|2023|2,NEVADA,2023,2,21,-13,55,3
NEW MEXICO|2023|2,NEW MEXICO,2023,2,20,10,90,398
WYOMING|2023|2,WYOMING,2023,2,22,11,35,1
ALASKA|2023|2,ALASKA,2023,2,79,36,165,183
CALIFORNIA|2023|2,CALIFORNIA,2023,2,2339,574,5378,6727
OREGON|2023|2,OREGON,2023,2,305,83,526,582
WASHINGTON|2023|2,WASHINGTON,2023,2,493,198,788,540
MAINE|2023|3,MAINE,2023,3,32,-19,122,160
VERMONT|2023|3,VERMONT,2023,3,36,17,93,62
NEW JERSEY|2023|3,NEW JERSEY,2023,3,429,-157,1334,1187
NEW YORK|2023|3,NEW YORK,2023,3,738,-7,1943,1411
PENNSYLVANIA|2023|3,PENNSYLVANIA,2023,3,949,141,2917,2711
ILLINOIS|2023|3,ILLINOIS,2023,3,71,-12,745,2822
MICHIGAN|2023|3,MICHIGAN,2023,3,279,9,1167,1993
OHIO|2023|3,OHIO,2023,3,770,-120,2858,3118
WISCONSIN|2023|3,WISCONSIN,2023,3,393,-63,1368,1348
IOWA|2023|3,IOWA,2023,3,40,13,441,818
KANSAS|2023|3,KANSAS,2023,3,74,-4,212,729
MISSOURI|2023|3,MISSOURI,2023,3,414,-32,1424,1434
NORTH DAKOTA|2023|3,NORTH DAKOTA,2023,3,3,-73,132,210
SOUTH DAKOTA|2023|3,SOUTH DAKOTA,2023,3,57,14,218,252
FLORIDA|2023|3,FLORIDA,2023,3,1528,-9,4477,4203
GEORGIA|2023|3,GEORGIA,2023,3,776,-90,2279,3551
NORTH CAROLINA|2023|3,NORTH CAROLINA,2023,3,3,0,22,3156
SOUTH CAROLINA|2023|3,SOUTH CAROLINA,2023,3,575,-72,1703,1656
VIRGINIA|2023|3,VIRGINIA,2023,3,648,-174,2341,1996
WEST VIRGINIA|2023|3,WEST VIRGINIA,2023,3,10,-2,75,229
ALABAMA|2023|3,ALABAMA,2023,3,594,-9,1731,1410
KENTUCKY|2023|3,KENTUCKY,2023,3,350,46,855,636
MISSISSIPPI|2023|3,MISSISSIPPI,2023,3,127,-23,712,1147
TENNESSEE|2023|3,TENNESSEE,2023,3,229,218,509,1915
ARKANSAS|2023|3,ARKANSAS,2023,3,191,-63,815,927
LOUISIANA|2023|3,LOUISIANA,2023,3,320,72,1630,1872
OKLAHOMA|2023|3,OKLAHOMA,2023,3,36,-34,325,1035
ARIZONA|2023|3,ARIZONA,2023,3,446,-44,1749,2148
COLORADO|2023|3,COLORADO,2023,3,411,-96,1276,1121
IDAHO|2023|3,IDAHO,2023,3,105,24,261,214
MONTANA|2023|3,MONTANA,2023,3,33,-2,139,199
NEVADA|2023|3,NEVADA,2023,3,48,27,143,3
NEW MEXICO|2023|3,NEW MEXICO,2023,3,14,-6,130,585
UTAH|2023|3,UTAH,2023,3,1,-1,22,596
ALASKA|2023|3,ALASKA,2023,3,58,-21,241,261
CALIFORNIA|2023|3,CALIFORNIA,2023,3,2060,-279,9066,9885
OREGON|2023|3,OREGON,2023,3,287,-18,812,897
WASHINGTON|2023|3,WASHINGTON,2023,3,426,-67,1214,760
MAINE|2023|4,MAINE,2023,4,53,21,179,231
MASSACHUSETTS|2023|4,MASSACHUSETTS,2023,4,478,83,2127,1933
NEW JERSEY|2023|4,NEW JERSEY,2023,4,493,64,1827,2398
NEW YORK|2023|4,NEW YORK,2023,4,795,57,2705,2201
PENNSYLVANIA|2023|4,PENNSYLVANIA,2023,4,882,-67,3932,3872
INDIANA|2023|4,INDIANA,2023,4,310,-207,435,2319
MICHIGAN|2023|4,MICHIGAN,2023,4,311,32,1792,2834
OHIO|2023|4,OHIO,2023,4,716,-54,3866,4267
WISCONSIN|2023|4,WISCONSIN,2023,4,454,61,1926,1834
IOWA|2023|4,IOWA,2023,4,32,-8,696,1106
KANSAS|2023|4,KANSAS,2023,4,88,14,300,984
MINNESOTA|2023|4,MINNESOTA,2023,4,139,-8,1376,1563
MISSOURI|2023|4,MISSOURI,2023,4,502,88,2149,2075
SOUTH DAKOTA|2023|4,SOUTH DAKOTA,2023,4,46,-11,277,330
DELAWARE|2023|4,DELAWARE,2023,4,68,-13,399,345
DISTRICT OF COLUMBIA|2023|4,DISTRICT OF COLUMBIA,2023,4,105,58,523,565
FLORIDA|2023|4,FLORIDA,2023,4,1671,143,6704,6060
GEORGIA|2023|4,GEORGIA,2023,4,882,106,3161,4913
NORTH CAROLINA|2023|4,NORTH CAROLINA,2023,4,13,10,108,4439
SOUTH CAROLINA|2023|4,SOUTH CAROLINA,2023,4,683,108,2386,2291
VIRGINIA|2023|4,VIRGINIA,2023,4,771,123,3245,2833
WEST VIRGINIA|2023|4,WEST VIRGINIA,2023,4,11,1,147,301
ALABAMA|2023|4,ALABAMA,2023,4,668,74,2431,2087
KENTUCKY|2023|4,KENTUCKY,2023,4,318,-32,1175,955
MISSISSIPPI|2023|4,MISSISSIPPI,2023,4,182,55,1181,1450
TENNESSEE|2023|4,TENNESSEE,2023,4,220,-9,729,2515
ARKANSAS|2023|4,ARKANSAS,2023,4,234,43,1168,1295
LOUISIANA|2023|4,LOUISIANA,2023,4,278,-42,2277,2544
OKLAHOMA|2023|4,OKLAHOMA,2023,4,65,29,548,1415
ARIZONA|2023|4,ARIZONA,2023,4,524,78,2580,2968
COLORADO|2023|4,COLORADO,2023,4,563,152,1860,1567
IDAHO|2023|4,IDAHO,2023,4,70,-35,339,298
MONTANA|2023|4,MONTANA,2023,4,45,12,221,252
NEVADA|2023|4,NEVADA,2023,4,16,-32,188,1099
NEW MEXICO|2023|4,NEW MEXICO,2023,4,18,4,315,768
UTAH|2023|4,UTAH,2023,4,24,23,52,808
WYOMING|2023|4,WYOMING,2023,4,33,11,81,9
ALASKA|2023|4,ALASKA,2023,4,89,31,369,345
CALIFORNIA|2023|4,CALIFORNIA,2023,4,2046,-14,11797,13510
OREGON|2023|4,OREGON,2023,4,339,52,1151,1173
WASHINGTON|2023|4,WASHINGTON,2023,4,478,52,1692,994
NON-US RESIDENTS|2023|4,NON-US RESIDENTS,2023,4,2,1,2,6
MAINE|2023|5,MAINE,2023,5,51,-2,248,295
VERMONT|2023|5,VERMONT,2023,5,27,-9,143,100
NEW JERSEY|2023|5,NEW JERSEY,2023,5,466,-27,2293,3034
NEW YORK|2023|5,NEW YORK,2023,5,877,82,3583,2989
PENNSYLVANIA|2023|5,PENNSYLVANIA,2023,5,927,45,5044,4952
ILLINOIS|2023|5,ILLINOIS,2023,5,87,16,1577,6462
INDIANA|2023|5,INDIANA,2023,5,573,263,1206,2999
MICHIGAN|2023|5,MICHIGAN,2023,5,255,-56,2377,3641
OHIO|2023|5,OHIO,2023,5,760,44,4967,5114
WISCONSIN|2023|5,WISCONSIN,2023,5,464,10,2453,2375
IOWA|2023|5,IOWA,2023,5,32,0,925,1420
KANSAS|2023|5,KANSAS,2023,5,74,-14,374,1215
MINNESOTA|2023|5,MINNESOTA,2023,5,178,39,1857,1983
MISSOURI|2023|5,MISSOURI,2023,5,335,-167,2648,2679
SOUTH DAKOTA|2023|5,SOUTH DAKOTA,2023,5,13,-33,350,432
DELAWARE|2023|5,DELAWARE,2023,5,132,64,530,459
FLORIDA|2023|5,FLORIDA,2023,5,1655,-16,8894,7994
NORTH CAROLINA|2023|5,NORTH CAROLINA,2023,5,12,-1,687,5753
SOUTH CAROLINA|2023|5,SOUTH CAROLINA,2023,5,612,-71,2998,3044
VIRGINIA|2023|5,VIRGINIA,2023,5,665,-106,4035,3723
WEST VIRGINIA|2023|5,WEST VIRGINIA,2023,5,12,1,246,371
ALABAMA|2023|5,ALABAMA,2023,5,642,-26,3091,2630
KENTUCKY|2023|5,KENTUCKY,2023,5,343,25,1522,1318
MISSISSIPPI|2023|5,MISSISSIPPI,2023,5,142,-40,1471,1779
TENNESSEE|2023|5,TENNESSEE,2023,5,252,32,981,3098
ARKANSAS|2023|5,ARKANSAS,2023,5,92,-142,1378,1551
OKLAHOMA|2023|5,OKLAHOMA,2023,5,39,-26,718,1684
ARIZONA|2023|5,ARIZONA,2023,5,488,-36,3317,3754
COLORADO|2023|5,COLORADO,2023,5,518,-45,2395,1982
IDAHO|2023|5,IDAHO,2023,5,38,-32,407,393
MONTANA|2023|5,MONTANA,2023,5,35,-10,286,329
NEVADA|2023|5,NEVADA,2023,5,38,22,389,1382
NEW MEXICO|2023|5,NEW MEXICO,2023,5,12,-6,463,932
UTAH|2023|5,UTAH,2023,5,6,-18,61,1026
WYOMING|2023|5,WYOMING,2023,5,21,-12,110,11
ALASKA|2023|5,ALASKA,2023,5,68,-21,470,462
CALIFORNIA|2023|5,CALIFORNIA,2023,5,2094,48,14566,17308
OREGON|2023|5,OREGON,2023,5,346,7,1497,1477
WASHINGTON|2023|5,WASHINGTON,2023,5,384,-94,2076,1328
MAINE|2023|6,MAINE,2023,6,44,-7,297,349
RHODE ISLAND|2023|6,RHODE ISLAND,2023,6,13,-68,462,547
VERMONT|2023|6,VERMONT,2023,6,23,-4,168,117
NEW JERSEY|2023|6,NEW JERSEY,2023,6,435,-31,2728,3728
NEW YORK|2023|6,NEW YORK,2023,6,802,-75,4384,3695
PENNSYLVANIA|2023|6,PENNSYLVANIA,2023,6,914,-13,6123,6111
ILLINOIS|2023|6,ILLINOIS,2023,6,77,-10,2217,8014
INDIANA|2023|6,INDIANA,2023,6,536,-37,1858,3694
MICHIGAN|2023|6,MICHIGAN,2023,6,327,72,3136,4445
WISCONSIN|2023|6,WISCONSIN,2023,6,415,-49,2938,2900
IOWA|2023|6,IOWA,2023,6,61,29,1199,1714
KANSAS|2023|6,KANSAS,2023,6,117,43,491,1527
MINNESOTA|2023|6,MINNESOTA,2023,6,208,30,2377,2372
MISSOURI|2023|6,MISSOURI,2023,6,355,20,3170,3243
SOUTH DAKOTA|2023|6,SOUTH DAKOTA,2023,6,3,-10,353,523
DELAWARE|2023|6,DELAWARE,2023,6,148,16,677,570
DISTRICT OF COLUMBIA|2023|6,DISTRICT OF COLUMBIA,2023,6,111,6,856,889
FLORIDA|2023|6,FLORIDA,2023,6,1677,22,11284,10046
GEORGIA|2023|6,GEORGIA,2023,6,890,8,4917,8200
NORTH CAROLINA|2023|6,NORTH CAROLINA,2023,6,8,-4,3479,7088
SOUTH CAROLINA|2023|6,SOUTH CAROLINA,2023,6,651,39,3649,3750
VIRGINIA|2023|6,VIRGINIA,2023,6,714,49,4869,4597
