CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,GEOID,latitude,longitude,state
45051070400,South Carolina,Horry County,1,4396,1759,0,76,1.73,1,1,1,1,1,1,30.4,40698.0,1,1,1,1,1,0,0,1,2964.0,4385.0,2964.0,1792.0,2508.0,1792.0,4385.0,99.75,2508.0,57.04,1185.0,26.96,656.0,14.93,1411.0,32.1,2828.0,64.33,6.0,0.14,2.0,0.05,12.0,0.27,126.0,2.86,102.0,2.32,186.0,10.59,580.0,32.97,2964.0,67.43,1792.0,40.77,864.0,19.66,384.0,8.74,867.0,19.73,1993.0,45.34,3.0,0.07,1.0,0.01,9.0,0.22,91.0,2.06,74.0,1.69,127.0,7.21,378.0,21.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3359,1187,658,1414,2836,6,2,12,126,102,250,749,45051070400,33.84030959410505,-79.09529937991428,SC
45051070500,South Carolina,Horry County,1,3334,1264,0,191,5.73,1,1,1,1,1,1,24.3,50417.0,1,1,1,1,1,0,0,1,989.0,2000.0,989.0,468.0,914.0,468.0,2000.0,60.0,914.0,27.42,447.0,13.4,327.0,9.8,970.0,29.09,953.0,28.58,3.0,0.1,1.0,0.03,6.0,0.17,68.0,2.04,47.0,1.41,111.0,8.76,161.0,12.71,989.0,29.65,468.0,14.04,242.0,7.25,147.0,4.4,300.0,9.0,645.0,19.35,1.0,0.03,0.0,0.0,3.0,0.09,40.0,1.19,34.0,1.01,58.0,4.56,79.0,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409,738,640,1868,1362,8,1,7,88,59,157,284,45051070500,33.81292008977787,-79.07752502352639,SC
45051070601,South Carolina,Horry County,0,3880,1471,0,0,0.0,0,0,0,0,0,0,13.3,59213.0,0,0,0,0,0,0,0,0,1.0,1.0,,0.0,0.0,,3880.0,100.0,1707.0,43.99,971.0,25.03,428.0,11.03,3355.0,86.47,352.0,9.07,20.0,0.52,0.0,0.0,32.0,0.82,121.0,3.12,146.0,3.76,69.0,4.66,240.0,16.31,3876.0,99.89,1705.0,43.95,970.0,24.99,427.0,11.02,3353.0,86.42,350.0,9.01,20.0,0.52,0.0,0.0,32.0,0.82,121.0,3.12,146.0,3.76,69.0,4.66,240.0,16.3,1.0,0.03,0.0,0.01,0.0,0.01,0.0,0.01,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1899,971,428,3355,352,20,0,32,121,146,75,262,45051070601,33.80144179400471,-79.17996934692252,SC
45051070602,South Carolina,Horry County,0,4098,1610,0,0,0.0,0,0,0,0,0,0,13.5,62163.0,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,,4026.0,98.24,1347.0,32.86,920.0,22.44,477.0,11.64,2559.0,62.45,1311.0,31.99,8.0,0.2,0.0,0.0,6.0,0.15,142.0,3.47,156.0,3.82,50.0,3.1,214.0,13.29,3608.0,88.04,1215.0,29.66,820.0,20.0,438.0,10.68,2201.0,53.72,1260.0,30.75,3.0,0.08,0.0,0.0,6.0,0.14,137.0,3.35,144.0,3.52,47.0,2.95,193.0,12.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1546,939,488,2623,1319,8,0,6,142,162,53,225,45051070602,33.71756073946683,-79.11865095043579,SC
45051070701,South Carolina,Horry County,0,5713,1904,0,673,11.78,0,0,0,0,0,0,14.0,68690.0,0,0,0,0,0,0,0,0,,,,,,,5426.0,94.98,1499.0,26.23,1178.0,20.61,582.0,10.19,4084.0,71.49,1084.0,18.98,30.0,0.52,2.0,0.04,22.0,0.38,204.0,3.57,241.0,4.22,27.0,1.4,248.0,13.01,5145.0,90.06,1414.0,24.76,1118.0,19.57,536.0,9.38,3934.0,68.86,957.0,16.75,29.0,0.51,2.0,0.04,20.0,0.36,202.0,3.54,233.0,4.08,25.0,1.32,231.0,12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644,1247,626,4292,1140,43,2,22,214,248,28,301,45051070701,33.93242661039364,-79.06920109940644,SC
45051070702,South Carolina,Horry County,0,5056,1830,0,0,0.0,0,0,0,0,0,1,18.5,46655.0,0,0,0,0,0,0,0,0,,,,,,,4940.0,97.7,2719.0,53.77,1371.0,27.11,432.0,8.55,3584.0,70.88,832.0,16.46,28.0,0.56,3.0,0.06,28.0,0.55,464.0,9.19,487.0,9.64,96.0,5.27,406.0,22.21,4466.0,88.33,2437.0,48.2,1233.0,24.39,391.0,7.72,3224.0,63.77,748.0,14.8,21.0,0.42,3.0,0.06,28.0,0.55,441.0,8.72,456.0,9.01,87.0,4.76,368.0,20.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199,1401,448,3675,850,29,3,28,471,492,115,483,45051070702,33.85936732570569,-79.17301033372755,SC
45051080101,South Carolina,Horry County,0,3461,1324,0,0,0.0,0,0,0,0,0,0,17.6,56528.0,0,0,0,0,0,0,0,0,,,,,,,3458.0,99.92,1408.0,40.68,910.0,26.3,401.0,11.58,3076.0,88.89,288.0,8.32,0.0,0.0,0.0,0.0,21.0,0.61,73.0,2.11,126.0,3.64,9.0,0.67,245.0,18.54,3394.0,98.06,1377.0,39.78,896.0,25.88,392.0,11.33,3014.0,87.07,288.0,8.31,0.0,0.0,0.0,0.0,20.0,0.58,73.0,2.1,126.0,3.64,8.0,0.64,241.0,18.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459,911,401,3079,288,0,0,21,73,126,9,253,45051080101,34.035938676524495,-79.1457256347636,SC
45051080102,South Carolina,Horry County,0,2472,951,0,9,0.36,0,0,0,0,0,1,20.5,47750.0,0,0,0,0,0,0,0,0,,,,,,,2096.0,84.78,809.0,32.72,520.0,21.03,302.0,12.23,1741.0,70.43,310.0,12.52,0.0,0.0,0.0,0.0,28.0,1.13,17.0,0.7,27.0,1.11,24.0,2.49,115.0,12.1,1557.0,62.98,592.0,23.97,399.0,16.13,200.0,8.09,1353.0,54.73,171.0,6.92,0.0,0.0,0.0,0.0,24.0,0.96,9.0,0.37,25.0,1.03,16.0,1.72,83.0,8.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028,610,367,2058,358,2,0,30,24,31,29,138,45051080102,34.003418835979105,-79.20846852733479,SC
45051080200,South Carolina,Horry County,0,4119,1563,0,0,0.0,0,0,0,0,0,1,17.3,47556.0,0,0,0,0,0,0,0,0,,,,,,,4119.0,100.0,1669.0,40.52,1078.0,26.17,474.0,11.51,3887.0,94.37,110.0,2.67,9.0,0.22,1.0,0.02,20.0,0.49,92.0,2.23,119.0,2.89,75.0,4.82,311.0,19.93,4119.0,100.0,1669.0,40.52,1078.0,26.17,474.0,11.51,3887.0,94.37,110.0,2.67,9.0,0.22,1.0,0.02,20.0,0.49,92.0,2.23,119.0,2.89,75.0,4.82,311.0,19.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892,1078,474,3887,110,9,1,20,92,119,74,339,45051080200,33.94126351278787,-79.23512789341379,SC
45051980100,South Carolina,Horry County,1,62,35,0,0,0.0,0,0,0,0,0,0,4.1,,0,1,0,1,0,0,0,0,0.0,62.0,0.0,0.0,10.0,0.0,62.0,100.0,10.0,16.33,4.0,6.45,4.0,6.45,61.0,98.39,0.0,0.0,1.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,4,61,0,1,0,0,0,5,0,0,45051980100,33.678235152355896,-78.93023706791726,SC
45053950100,South Carolina,Jasper County,0,5160,2005,0,0,0.0,1,1,0,0,0,1,14.9,42344.0,1,1,0,0,0,1,0,0,2092.0,2092.0,,1054.0,1054.0,,5160.0,100.0,2602.0,50.42,1244.0,24.11,757.0,14.67,2432.0,47.13,2573.0,49.86,1.0,0.02,1.0,0.02,12.0,0.23,141.0,2.73,235.0,4.55,86.0,4.3,264.0,13.17,5160.0,100.0,2602.0,50.42,1244.0,24.11,757.0,14.67,2432.0,47.13,2573.0,49.86,1.0,0.02,1.0,0.02,12.0,0.23,141.0,2.73,235.0,4.55,86.0,4.3,264.0,13.17,2092.0,40.55,1054.0,20.43,496.0,9.62,305.0,5.91,825.0,15.99,1224.0,23.72,1.0,0.02,1.0,0.02,3.0,0.06,38.0,0.74,37.0,0.72,54.0,2.67,108.0,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,2353,1244,757,2432,2573,1,1,12,141,235,78,247,45053950100,32.56679393339593,-81.09991625052142,SC
45053950201,South Carolina,Jasper County,0,3566,1454,0,0,0.0,0,0,0,0,0,0,13.4,66570.0,0,0,0,0,0,0,0,0,,,,,,,3269.0,91.67,1113.0,31.22,778.0,21.82,367.0,10.3,1583.0,44.4,1465.0,41.08,36.0,1.02,0.0,0.0,13.0,0.36,172.0,4.81,223.0,6.25,5.0,0.38,64.0,4.4,2795.0,78.37,902.0,25.28,674.0,18.9,293.0,8.23,1316.0,36.91,1314.0,36.85,30.0,0.85,0.0,0.0,13.0,0.36,121.0,3.4,172.0,4.81,5.0,0.34,54.0,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903,799,412,1812,1514,40,0,13,187,243,13,132,45053950201,32.39829437540024,-80.94169831659175,SC
45055970100,South Carolina,Kershaw County,0,2498,999,0,0,0.0,1,1,0,0,0,1,24.4,46250.0,1,1,0,0,0,1,0,0,1176.0,1176.0,,629.0,629.0,,2498.0,100.0,1399.0,55.99,575.0,23.02,427.0,17.09,1674.0,67.01,770.0,30.82,5.0,0.2,0.0,0.0,11.0,0.44,38.0,1.52,35.0,1.4,95.0,9.55,151.0,15.13,2498.0,100.0,1399.0,55.99,575.0,23.02,427.0,17.09,1674.0,67.01,770.0,30.82,5.0,0.2,0.0,0.0,11.0,0.44,38.0,1.52,35.0,1.4,95.0,9.55,151.0,15.13,1176.0,47.08,629.0,25.18,286.0,11.45,150.0,5.99,840.0,33.61,308.0,12.31,3.0,0.11,0.0,0.0,1.0,0.04,25.0,1.02,24.0,0.97,58.0,5.83,70.0,6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,1187,575,427,1674,770,5,0,11,38,35,98,148,45055970100,34.409097126496185,-80.38110492756512,SC
45055970200,South Carolina,Kershaw County,0,2806,1114,0,0,0.0,1,1,0,0,0,1,18.1,44063.0,1,1,0,0,0,1,0,0,560.0,560.0,,225.0,225.0,,2806.0,100.0,1186.0,42.27,624.0,22.24,393.0,14.01,2416.0,86.1,304.0,10.83,1.0,0.04,0.0,0.0,11.0,0.39,74.0,2.64,72.0,2.57,95.0,8.56,195.0,17.5,2806.0,100.0,1186.0,42.27,624.0,22.24,393.0,14.01,2416.0,86.1,304.0,10.83,1.0,0.04,0.0,0.0,11.0,0.39,74.0,2.64,72.0,2.57,95.0,8.56,195.0,17.5,560.0,19.95,225.0,8.02,113.0,4.01,85.0,3.04,466.0,16.62,79.0,2.83,0.0,0.0,0.0,0.0,5.0,0.16,9.0,0.34,14.0,0.49,18.0,1.6,41.0,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,1113,624,393,2416,304,1,0,11,74,72,97,188,45055970200,34.506629089429204,-80.47352012645328,SC
45055970300,South Carolina,Kershaw County,0,2266,990,0,0,0.0,1,1,0,0,0,1,21.6,60556.0,1,1,0,0,0,1,0,0,679.0,679.0,,177.0,177.0,,2266.0,100.0,835.0,36.85,413.0,18.23,477.0,21.05,1626.0,71.76,597.0,26.35,3.0,0.13,0.0,0.0,9.0,0.4,31.0,1.37,18.0,0.79,10.0,1.05,88.0,8.88,2266.0,100.0,835.0,36.85,413.0,18.23,477.0,21.05,1626.0,71.76,597.0,26.35,3.0,0.13,0.0,0.0,9.0,0.4,31.0,1.37,18.0,0.79,10.0,1.05,88.0,8.88,679.0,29.96,177.0,7.81,89.0,3.92,189.0,8.36,483.0,21.3,184.0,8.11,2.0,0.09,0.0,0.0,2.0,0.1,8.0,0.36,6.0,0.25,0.0,0.0,29.0,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,819,413,477,1626,597,3,0,9,31,18,10,79,45055970300,34.442097801900445,-80.71289023306326,SC
45055970401,South Carolina,Kershaw County,0,4582,1767,0,4,0.09,0,0,0,0,0,0,9.2,73912.0,0,0,0,0,0,0,0,0,155.0,155.0,,21.0,21.0,,4580.0,99.96,1028.0,22.43,1057.0,23.07,659.0,14.38,3673.0,80.17,754.0,16.46,18.0,0.39,1.0,0.02,18.0,0.39,116.0,2.53,128.0,2.79,50.0,2.85,152.0,8.6,4570.0,99.74,1025.0,22.38,1054.0,23.0,658.0,14.36,3663.0,79.94,754.0,16.46,18.0,0.39,1.0,0.02,18.0,0.39,116.0,2.53,128.0,2.79,50.0,2.85,152.0,8.59,155.0,3.38,21.0,0.45,18.0,0.39,46.0,1.0,141.0,3.07,14.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.0,0.1,6.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,1033,1058,659,3675,754,18,1,18,116,128,53,165,45055970401,34.28843721456773,-80.75379900595735,SC
45055970402,South Carolina,Kershaw County,0,2624,1113,0,11,0.42,0,0,0,0,0,1,28.1,49091.0,0,0,0,0,0,0,0,0,,,,,,,2481.0,94.56,1040.0,39.64,625.0,23.81,404.0,15.4,1907.0,72.67,506.0,19.27,11.0,0.42,2.0,0.08,6.0,0.23,50.0,1.9,47.0,1.78,48.0,4.33,199.0,17.84,1829.0,69.7,733.0,27.94,410.0,15.62,340.0,12.97,1592.0,60.66,204.0,7.79,8.0,0.3,1.0,0.04,4.0,0.15,20.0,0.76,23.0,0.88,41.0,3.72,144.0,12.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362,652,428,2038,511,11,2,7,55,57,50,223,45055970402,34.232946896743904,-80.6987626636759,SC
45055970403,South Carolina,Kershaw County,1,2309,845,0,0,0.0,1,1,1,0,0,1,19.0,54315.0,1,1,1,1,1,0,0,0,2258.0,2309.0,2258.0,1075.0,1099.0,1075.0,2309.0,100.0,1099.0,47.6,641.0,27.76,233.0,10.09,1744.0,75.53,482.0,20.87,8.0,0.35,2.0,0.09,5.0,0.22,68.0,2.94,85.0,3.68,4.0,0.44,52.0,6.18,2258.0,97.77,1075.0,46.54,626.0,27.11,219.0,9.49,1697.0,73.5,477.0,20.67,8.0,0.35,2.0,0.09,5.0,0.22,68.0,2.94,83.0,3.61,4.0,0.43,51.0,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178,641,233,1744,482,8,2,5,68,85,4,56,45055970403,34.218528978258014,-80.66035183379275,SC
45055970500,South Carolina,Kershaw County,1,5677,2418,0,187,3.29,0,0,0,0,1,0,12.3,73953.0,1,1,1,1,1,0,0,1,3245.0,5109.0,3245.0,824.0,1446.0,824.0,5109.0,89.99,1446.0,25.48,1021.0,17.98,1315.0,23.17,3493.0,61.52,1485.0,26.15,25.0,0.43,0.0,0.0,7.0,0.12,100.0,1.76,109.0,1.91,122.0,5.06,121.0,5.0,3245.0,57.15,824.0,14.52,673.0,11.85,732.0,12.9,2059.0,36.28,1091.0,19.21,18.0,0.32,0.0,0.0,2.0,0.04,75.0,1.32,73.0,1.29,101.0,4.16,79.0,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608,1149,1422,3595,1933,27,0,11,111,129,99,129,45055970500,34.2851867438786,-80.63369019414017,SC
45055970601,South Carolina,Kershaw County,1,5509,2190,0,10,0.18,1,1,1,0,0,1,18.1,46905.0,1,1,1,1,1,0,0,0,2644.0,4318.0,2644.0,1496.0,2331.0,1496.0,4318.0,78.37,2331.0,42.31,1081.0,19.63,663.0,12.03,2852.0,51.77,1241.0,22.53,22.0,0.4,1.0,0.02,13.0,0.24,188.0,3.41,246.0,4.47,73.0,3.34,254.0,11.6,2644.0,47.99,1496.0,27.16,671.0,12.18,375.0,6.81,1655.0,30.05,851.0,15.44,16.0,0.28,1.0,0.02,8.0,0.15,113.0,2.04,138.0,2.5,48.0,2.18,152.0,6.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3019,1373,865,3774,1453,25,8,16,233,311,101,344,45055970601,34.27077712563057,-80.55461563470746,SC
45055970700,South Carolina,Kershaw County,0,2987,1155,0,0,0.0,0,0,0,0,0,1,4.3,46938.0,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,,2987.0,100.0,1214.0,40.66,709.0,23.74,380.0,12.72,1777.0,59.49,1115.0,37.33,4.0,0.13,0.0,0.0,6.0,0.2,85.0,2.85,93.0,3.11,37.0,3.2,129.0,11.16,2987.0,100.0,1214.0,40.66,709.0,23.74,380.0,12.72,1777.0,59.49,1115.0,37.33,4.0,0.13,0.0,0.0,6.0,0.2,85.0,2.85,93.0,3.11,37.0,3.2,129.0,11.16,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1118,709,380,1777,1115,4,0,6,85,93,34,121,45055970700,34.167536888809,-80.55798493740201,SC
45055970800,South Carolina,Kershaw County,1,6224,2557,0,138,2.22,1,1,1,1,1,1,20.8,41576.0,1,1,1,1,1,0,0,1,2910.0,5557.0,2910.0,1368.0,2714.0,1368.0,5557.0,89.28,2714.0,43.6,1431.0,22.99,854.0,13.73,2582.0,41.49,2762.0,44.37,36.0,0.58,0.0,0.0,8.0,0.13,169.0,2.71,200.0,3.21,132.0,5.17,398.0,15.58,2910.0,46.75,1368.0,21.98,788.0,12.66,372.0,5.98,1134.0,18.23,1640.0,26.35,31.0,0.5,0.0,0.0,5.0,0.08,99.0,1.59,106.0,1.7,66.0,2.58,206.0,8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2824,1546,1029,3098,2871,38,0,9,208,251,162,452,45055970800,34.23483253665619,-80.58835690944893,SC
45055970902,South Carolina,Kershaw County,0,3029,1059,0,125,4.13,0,0,0,0,0,1,23.8,44861.0,0,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,,3029.0,100.0,1552.0,51.25,789.0,26.05,257.0,8.48,2325.0,76.76,489.0,16.14,23.0,0.76,3.0,0.1,20.0,0.66,169.0,5.58,192.0,6.34,16.0,1.5,115.0,10.91,3029.0,100.0,1552.0,51.25,789.0,26.05,257.0,8.48,2325.0,76.76,489.0,16.14,23.0,0.76,3.0,0.1,20.0,0.66,169.0,5.58,192.0,6.34,16.0,1.5,115.0,10.91,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1596,789,257,2325,489,23,3,20,169,192,17,124,45055970902,34.13755469505082,-80.68553144903424,SC
45055970905,South Carolina,Kershaw County,1,2667,968,0,0,0.0,0,0,0,0,0,0,4.8,100058.0,1,1,1,1,1,0,0,0,2667.0,2667.0,2667.0,337.0,337.0,337.0,2667.0,100.0,337.0,12.65,696.0,26.1,354.0,13.27,2309.0,86.58,272.0,10.2,19.0,0.71,1.0,0.04,6.0,0.22,60.0,2.25,60.0,2.25,30.0,3.12,45.0,4.64,2667.0,100.0,337.0,12.65,696.0,26.1,354.0,13.27,2309.0,86.58,272.0,10.2,19.0,0.71,1.0,0.04,6.0,0.22,60.0,2.25,60.0,2.25,30.0,3.12,45.0,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,696,354,2309,272,19,1,6,60,60,39,50,45055970905,34.20801112358436,-80.71618985883858,SC
45057010100,South Carolina,Lancaster County,0,3818,1474,0,4,0.1,0,0,0,0,0,0,15.6,69313.0,0,0,0,0,0,0,0,0,367.0,367.0,,113.0,113.0,,3818.0,100.0,1325.0,34.71,926.0,24.25,515.0,13.49,3402.0,89.1,331.0,8.67,9.0,0.24,0.0,0.0,14.0,0.37,62.0,1.62,43.0,1.13,43.0,2.91,255.0,17.3,3818.0,100.0,1325.0,34.71,926.0,24.25,515.0,13.49,3402.0,89.1,331.0,8.67,9.0,0.24,0.0,0.0,14.0,0.37,62.0,1.62,43.0,1.13,43.0,2.91,255.0,17.3,367.0,9.6,113.0,2.95,81.0,2.12,47.0,1.24,329.0,8.6,30.0,0.78,0.0,0.01,0.0,0.0,2.0,0.05,6.0,0.15,4.0,0.1,3.0,0.2,25.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,1455,926,515,3402,331,9,0,14,62,43,36,232,45057010100,34.72571296136282,-80.55014619109058,SC
45057010300,South Carolina,Lancaster County,0,5483,2157,0,0,0.0,0,0,0,0,1,0,14.2,66052.0,0,0,0,0,0,0,0,1,,,,,,,5414.0,98.75,2166.0,39.5,1285.0,23.44,783.0,14.27,3749.0,68.37,1552.0,28.31,11.0,0.2,1.0,0.02,14.0,0.26,88.0,1.6,46.0,0.84,198.0,9.19,272.0,12.62,5099.0,93.0,2040.0,37.21,1211.0,22.09,725.0,13.22,3530.0,64.39,1466.0,26.74,10.0,0.18,1.0,0.02,14.0,0.26,78.0,1.41,42.0,0.77,192.0,8.9,256.0,11.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2210,1300,794,3805,1563,11,1,14,89,47,194,264,45057010300,34.57394671071979,-80.74890796732971,SC
45057010400,South Carolina,Lancaster County,0,2689,1055,0,0,0.0,0,0,0,0,0,0,6.4,60278.0,0,0,0,0,0,0,0,0,,,,,,,2689.0,100.0,926.0,34.42,604.0,22.46,357.0,13.28,1622.0,60.32,985.0,36.63,2.0,0.07,0.0,0.0,3.0,0.11,77.0,2.86,90.0,3.35,41.0,3.92,122.0,11.54,2687.0,99.94,925.0,34.4,604.0,22.45,357.0,13.27,1621.0,60.3,984.0,36.59,2.0,0.07,0.0,0.0,3.0,0.11,77.0,2.86,90.0,3.34,41.0,3.92,122.0,11.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,604,357,1622,985,2,0,3,77,90,38,114,45057010400,34.647577107928946,-80.84271455094164,SC
45057010500,South Carolina,Lancaster County,1,5476,2065,0,16,0.29,1,1,1,0,0,1,29.3,32635.0,1,1,1,1,1,0,0,0,2487.0,4566.0,2487.0,1449.0,2758.0,1449.0,4566.0,83.39,2758.0,50.37,1345.0,24.56,583.0,10.64,2608.0,47.63,1659.0,30.29,3.0,0.06,0.0,0.0,13.0,0.23,283.0,5.17,325.0,5.94,34.0,1.62,451.0,21.84,2487.0,45.42,1449.0,26.46,670.0,12.23,329.0,6.01,1494.0,27.27,836.0,15.26,2.0,0.03,0.0,0.0,6.0,0.1,151.0,2.76,182.0,3.32,15.0,0.71,245.0,11.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2729,1599,682,3098,1969,8,0,16,385,453,30,459,45057010500,34.69380278768957,-80.79897031676951,SC
45057010600,South Carolina,Lancaster County,1,5490,2087,0,4,0.07,0,0,0,0,0,0,8.9,66037.0,1,1,1,1,1,0,0,0,5405.0,5490.0,5405.0,1549.0,1571.0,1549.0,5490.0,100.0,1571.0,28.61,1425.0,25.96,647.0,11.79,3552.0,64.7,1391.0,25.34,6.0,0.11,1.0,0.02,8.0,0.15,532.0,9.69,566.0,10.31,94.0,4.49,345.0,16.55,5405.0,98.45,1549.0,28.21,1402.0,25.54,639.0,11.65,3494.0,63.63,1370.0,24.95,6.0,0.11,1.0,0.02,8.0,0.14,527.0,9.59,559.0,10.18,91.0,4.36,340.0,16.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727,1425,647,3552,1391,6,1,8,532,566,91,345,45057010600,34.675573886390374,-80.74104446584248,SC
